Commitments of Traders Historical Report for "CAD"
,,Non-Commercial Positions,,Commercial Positions,,Non-Reportable Positions,,Dealer Positions,,Asset Manager Positions,,Leveraged Funds Positions,,
Date,Open Interest,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,
"Jan 05, 2010","107554","51736","11540","13715","80381","42003","15533","663","76594","7045","6448","52082","6474"
"Dec 29, 2009","101157","50457","10468","13066","76076","37520","14499","663","68340","7832","8586","48905","7089"
"Dec 22, 2009","79423","31381","8680","13443","55997","34463","14610","761","46664","9155","8927","29445","7446"
"Dec 15, 2009","109895","29365","3740","36993","80282","37689","20025","10435","56721","9422","8826","27453","4053"
"Dec 08, 2009","103218","33195","3736","34784","81851","34200","16592","9343","58406","9029","8603","29326","4524"
"Dec 01, 2009","97431","35964","5155","20713","74286","40613","17849","5396","57836","9062","7908","31494","8606"
"Nov 24, 2009","89131","30492","5839","21417","64297","36715","18488","6765","53458","9076","6425","25972","5768"
"Nov 17, 2009","94241","35653","12047","21377","63318","37001","18666","6975","53141","6676","4749","33832","13066"
"Nov 09, 2009","85919","30168","8184","18935","59276","36815","18458","7647","52302","5916","4560","28543","7503"
"Nov 03, 2009","82896","27862","4493","19644","60511","34810","17312","7545","53711","6627","4829","25621","4089"
"Oct 27, 2009","99635","41261","5806","20380","77951","37815","15699","5038","73049","6788","4332","42037","3958"
"Oct 20, 2009","111244","52689","9152","17831","85802","40500","16066","2624","82022","6470","4294","53496","5819"
"Oct 13, 2009","102958","50739","6543","13632","78885","37808","16751","3075","74040","6320","4231","46433","4890"
"Oct 06, 2009","88135","41391","5616","10339","66013","35640","15741","619","59952","5980","4244","36998","5463"
"Sep 29, 2009","71015","23843","5634","13692","49847","32755","14809","2431","46591","5451","4229","21497","3756"
"Sep 22, 2009","89054","44156","9604","8490","64525","35673","14190","751","66248","4365","4244","40838","2951"
"Sep 15, 2009","124489","44894","6862","36893","95719","36341","15547","758","64173","4298","3170","41749","5567"
"Sep 08, 2009","105084","42844","6026","22704","79856","35717","15383","1365","59921","4279","3643","40097","6173"
"Sep 01, 2009","88664","37838","4949","15038","64622","34256","17561","1350","56149","4871","4402","36870","4814"
"Aug 25, 2009","99083","50841","10852","11570","71443","35832","15948","1150","68425","4125","5712","49857","3848"
"Aug 18, 2009","93429","48058","10600","10401","66638","34215","15436","1165","65446","3746","5193","46689","2934"
"Aug 11, 2009","95923","47947","14058","11798","64497","35544","16734","1032","64274","4390","6718","46929","4122"
"Aug 04, 2009","105272","58426","21834","9972","67309","36269","15524","890","70220","4316","6718","57350","8049"
"Jul 28, 2009","92023","48548","19480","9804","55553","33058","16377","881","57446","3477","6203","48082","7427"
"Jul 21, 2009","89893","42647","26141","12079","47780","34563","15368","1407","48660","4210","6162","41632","14760"
"Jul 14, 2009","85347","31850","25957","19267","43860","33686","14986","7464","40113","3629","3650","32685","20568"
"Jul 07, 2009","80191","29971","23419","16790","41993","32886","14235","7301","38204","2811","3554","29308","19124"
"Jun 30, 2009","80536","32435","23163","16464","41508","31147","15375","7536","37892","3355","5850","30657","16670"
"Jun 23, 2009","74353","30043","18696","12206","41271","31629","13911","4097","39259","2738","6227","28551","11273"
"Jun 16, 2009","118604","31433","15973","50377","86141","33244","12940","14083","50469","2622","15629","29673","5653"
"Jun 09, 2009","97915","33405","20439","27364","65357","35590","10563","13853","51954","1859","17838","31084","6551"
"Jun 02, 2009","90613","31879","25285","22304","51157","34980","12721","14529","42700","1504","20822","29037","9301"
"May 26, 2009","89446","32429","20897","21859","53480","33929","13840","14051","44675","1868","14402","29823","11310"
"May 19, 2009","86527","28816","23391","23198","48510","33666","13779","13884","40760","1711","14265","27565","13665"
"May 12, 2009","81402","25180","19731","21653","44929","33555","15728","13744","36085","1528","13543","23396","11351"
"May 05, 2009","74576","22007","19993","21320","38240","30375","15469","13455","30885","1730","10565","19933","13671"
"Apr 28, 2009","67729","16395","24102","21940","28171","28515","14577","14423","23072","1691","6072","14742","19821"
"Apr 21, 2009","63049","12897","25604","20505","20030","28921","16689","14372","16855","1906","2242","10324","23616"
"Apr 14, 2009","60486","10415","28144","20894","13591","28452","18026","14479","13080","1881","2191","7751","24025"
"Apr 07, 2009","58219","7397","30708","22297","9251","27853","17588","16494","6721","1881","2542","5182","27647"
"Mar 31, 2009","58595","6453","29799","22752","11198","28260","16468","15664","10079","2828","2582","5051","26558"
"Mar 24, 2009","56641","5203","25875","22166","13792","28240","15942","15081","13067","2191","2602","5216","22565"
"Mar 17, 2009","93979","8715","32665","53140","32585","27829","24434","15243","15925","19257","2648","4272","29364"
"Mar 10, 2009","87787","7991","28281","50628","33868","27770","24240","14555","18759","20464","2723","2510","25318"
"Mar 03, 2009","83768","11859","30872","41105","27566","29629","24155","16073","19523","19970","3189","3894","29688"
"Feb 24, 2009","74438","9042","22007","36406","29602","27810","21649","12950","22939","20294","3310","4021","22324"
"Feb 17, 2009","72185","9631","22540","34527","26004","26847","22461","12686","20902","19626","3275","5185","20655"
"Feb 10, 2009","67863","7789","19260","33315","26902","25570","20512","12055","23864","19579","3220","3668","15071"
"Feb 03, 2009","67011","9597","22172","31073","25799","25484","18183","11466","22508","19688","4029","5383","17663"
"Jan 27, 2009","64951","7898","22864","31988","21737","24273","19558","12154","20034","19959","3987","2891","17600"
"Jan 20, 2009","65416","8949","23534","31738","21432","23982","19703","12279","18889","20082","4008","3444","19247"
"Jan 13, 2009","55217","9277","21481","23378","15457","21548","17265","10886","12105","13919","3954","3669","18590"
"Jan 06, 2009","53297","8930","22802","20005","15744","23679","14068","10227","13686","11577","3855","4539","17754"
"Dec 30, 2008","47479","8473","18828","16147","11281","21831","16342","10673","10889","9032","2457","2666","15298"
"Dec 22, 2008","43701","9345","19375","13793","8485","19784","15062","10898","8746","6599","1964","2953","15850"
"Dec 16, 2008","85413","10729","17477","47649","46427","23984","18458","11612","28334","3179","8406","4534","16512"
"Dec 09, 2008","86795","12579","21408","48345","43410","24217","20323","21400","31510","2736","10327","3769","20337"
"Dec 02, 2008","88581","13076","22783","51053","45416","21413","17343","20054","29403","2406","12641","4991","22713"
"Nov 25, 2008","83766","12521","18790","44510","44179","23384","17446","13808","29728","2489","12632","5068","17071"
"Nov 18, 2008","92554","15426","22603","48759","47530","25393","19445","18973","27883","2427","20048","5996","18122"
"Nov 11, 2008","98146","16067","19312","54695","56699","23825","18576","22566","28238","2691","26620","4340","17956"
"Nov 04, 2008","107787","17145","24639","57222","55389","29600","23939","27970","29368","3065","27152","2188","20264"
"Oct 28, 2008","107866","18065","27912","59656","56179","26091","19721","26314","30698","2761","32286","4165","19175"
"Oct 21, 2008","111438","20698","33093","64022","53851","23556","21332","31692","28586","4058","32688","5435","23788"
"Oct 14, 2008","98295","16220","34104","56665","42642","22210","18349","26424","31183","4214","20583","8269","23064"
"Oct 07, 2008","94501","18431","35583","51447","33907","20682","21070","19485","29659","5969","11879","11847","25169"
"Sep 30, 2008","93626","19691","37712","47684","30293","20330","19700","15729","38121","6556","11564","13358","16115"
"Sep 23, 2008","92330","17090","35743","47346","30429","23168","21432","12985","34203","8002","11431","11561","18408"
"Sep 16, 2008","145036","33090","43312","80684","70204","25982","26240","40951","24973","7713","9979","18689","36079"
"Sep 09, 2008","142344","36134","46118","74147","62721","24118","25560","44362","24739","9423","11458","20302","40274"
"Sep 02, 2008","122277","37205","54779","54447","34106","24812","27579","45831","20185","9098","7921","20089","47568"
"Aug 26, 2008","116253","33329","49093","50528","35142","28030","27652","42726","20086","9581","7585","17852","44892"
"Aug 19, 2008","126865","38641","66726","58423","27097","25263","28504","54491","11586","9341","7585","18226","62393"
"Aug 12, 2008","121154","33650","58979","55920","29761","25980","26810","49385","12637","9539","7641","14703","53744"
"Aug 05, 2008","116660","35442","54214","50256","32458","26692","25718","37998","14801","10201","7641","19551","48397"
"Jul 29, 2008","97065","29682","31928","35531","40381","28282","21186","23326","20772","9799","7641","15672","27962"
"Jul 22, 2008","99845","43572","21683","22765","53058","30228","21824","12288","38591","11031","7641","28850","15064"
"Jul 15, 2008","97365","39972","27113","25494","48159","29737","19931","13856","31478","10780","7613","24905","21598"
"Jul 08, 2008","91389","30183","36135","30157","29263","28623","23565","19036","13642","6554","7929","16952","29264"
"Jul 01, 2008","87207","24732","34522","29255","26447","31004","24022","15562","11836","8171","6722","13387","28690"
"Jun 24, 2008","84325","27397","31886","23960","21945","30750","28276","15381","13713","8890","6609","13120","26661"
"Jun 17, 2008","130634","36386","37337","50605","51433","41355","39576","36052","28286","9825","6449","14141","33452"
"Jun 10, 2008","123950","43276","25697","32551","62810","43368","30688","25168","47514","14301","6683","19384","23527"
"Jun 03, 2008","122819","63825","18087","23136","75731","33121","26264","13939","64980","16317","7194","42908","15514"
"May 27, 2008","127620","69636","19511","21937","87714","34196","18544","12916","81108","16224","7193","50447","13752"
"May 20, 2008","115665","53118","21700","26201","73244","34317","18692","16114","65649","16945","6893","33511","16005"
"May 13, 2008","108527","46246","16837","29641","71080","30270","18240","20316","61155","14694","6893","28628","14384"
"May 06, 2008","114709","48104","16392","33442","76584","31315","19885","23605","63364","14505","6874","30596","16251"
"Apr 29, 2008","98159","31816","24388","38261","54704","26135","17120","29063","46094","13646","6875","13114","18987"
"Apr 22, 2008","105665","43836","26466","31165","60177","28310","16668","22879","55380","14013","6875","26356","20018"
"Apr 15, 2008","104970","33518","28015","43773","56688","25145","17733","32471","41723","14096","7738","14132","26022"
"Apr 08, 2008","106562","37519","30955","40782","55327","25539","17558","29921","41008","13841","7282","19679","28891"
"Apr 01, 2008","100329","28382","27659","42498","53557","27096","16760","28105","39611","12874","7271","14380","24642"
"Mar 25, 2008","98867","28183","26005","41813","54591","26587","15987","26646","40616","12503","7407","15608","23736"
"Mar 18, 2008","127275","43416","22517","47073","78320","30123","19775","13407","49542","12955","7407","32112","19052"
"Mar 11, 2008","117606","50353","21422","31350","76213","33476","17544","13286","60569","13004","7092","35996","16311"
"Mar 04, 2008","117986","60105","23699","22427","75358","33438","16913","10783","69939","12392","7101","49515","15993"
"Feb 26, 2008","110073","50323","24139","26233","67921","31652","16148","10451","63630","12327","7101","44453","14464"
"Feb 19, 2008","95614","33387","21440","28562","53308","32452","19653","14200","48553","11658","7434","25742","12071"
"Feb 12, 2008","101187","43391","22956","22399","60784","33758","15808","12464","57193","10939","7760","35195","13351"
"Feb 05, 2008","93574","30603","20363","32036","54769","29159","16666","17508","44551","10356","7420","24579","15577"
"Jan 29, 2008","90907","25948","21653","34077","48253","29012","19131","18371","37150","8493","4893","23708","19948"
"Jan 22, 2008","86378","24463","16786","30984","46841","28170","19990","15430","37193","8318","1008","21077","16997"
"Jan 15, 2008","81827","22866","15101","27093","46562","28811","17107","14491","39602","9266","535","17647","14470"
"Jan 08, 2008","82454","31648","15224","19093","48776","29413","16154","10233","44461","12780","535","19985","13224"
"Dec 31, 2007","83024","35655","12657","18604","52488","27360","16474","9160","49923","15527","535","22043","9457"
"Dec 24, 2007","77357","29959","15236","18913","45440","27080","15276","8289","43067","14033","535","18957","11883"
"Dec 18, 2007","121294","34895","11608","54390","88867","29100","17910","19895","62560","11222","535","27923","9246"
"Dec 11, 2007","118951","30935","12271","52568","85898","32061","17395","20737","61437","10969","516","24772","10488"
"Dec 04, 2007","114020","34194","18870","46196","74920","29957","16557","22197","59437","9783","2016","28905","14268"
"Nov 27, 2007","112354","39532","10533","42233","79718","27434","18948","23762","64354","9536","2018","30411","7890"
"Nov 20, 2007","109533","41574","9282","36064","76809","28734","20281","17994","62257","9561","2011","32650","6849"
"Nov 13, 2007","121478","55876","9153","31485","89586","31397","20019","17070","78585","10517","2016","45974","6083"
"Nov 06, 2007","138502","75532","11944","28379","97919","32332","26380","12426","90790","11976","2016","70043","8556"
"Oct 30, 2007","137711","79052","10221","23079","102463","33393","22840","13337","98934","11893","2019","71491","6867"
"Oct 23, 2007","140205","82625","11302","20742","103728","34313","22650","9292","99318","11663","2019","76489","8575"
"Oct 16, 2007","147428","90940","13991","18037","109362","36336","21960","6184","108677","10615","2019","86830","8292"
"Oct 09, 2007","157628","99617","16616","20303","119915","35661","19050","5915","122408","11530","2019","97671","8147"
"Oct 02, 2007","144193","87538","18359","19290","104569","35386","19286","5752","109329","11610","2519","83635","8177"
"Sep 25, 2007","126605","73042","13880","18564","88538","32820","22008","5428","88350","10981","2587","69069","8340"
"Sep 18, 2007","167680","88758","8930","33172","125869","38067","25198","21152","109593","10899","2587","71295","7693"
"Sep 11, 2007","145388","78149","19395","30595","103342","32598","18605","27991","92447","8776","5587","57500","11129"
"Sep 04, 2007","135940","73234","21889","30583","91730","28239","18437","31932","82701","8375","5758","53196","13283"
"Aug 28, 2007","133856","68013","22919","36520","88212","26807","20209","35388","76927","7236","5758","48565","15079"
"Aug 21, 2007","128591","60044","20011","38332","85060","26455","19760","34356","71747","7095","5758","40953","12366"
"Aug 14, 2007","134044","66527","18717","32100","88453","31566","23023","29820","78745","6985","1049","49344","16492"
"Aug 07, 2007","135946","71689","19751","30031","95508","32064","18525","26065","86395","10149","1049","54508","16615"
"Jul 31, 2007","133951","68138","18440","28278","94909","34621","17688","19320","86082","9080","1475","55761","14859"
"Jul 24, 2007","158948","94483","17519","25054","118037","36578","20559","7903","113724","9719","2819","93200","11332"
"Jul 17, 2007","150522","85281","18009","27001","110312","36703","20664","9305","103321","9233","4251","82997","12859"
"Jul 10, 2007","143434","82889","15511","22255","106004","36807","20436","8704","96281","8872","4207","74697","11811"
"Jul 03, 2007","143135","79653","14400","26909","104004","35084","23242","15415","91277","7241","5189","72635","15320"
"Jun 26, 2007","139879","82053","13190","25696","103754","30651","21456","14324","88466","6818","5165","75900","16702"
"Jun 19, 2007","243351","92321","33525","115191","163257","32206","42936","35112","89085","6939","5689","83602","25934"
"Jun 12, 2007","232090","98404","36399","95888","165135","33673","26431","34421","107709","8422","6689","86548","28664"
"Jun 05, 2007","184722","85481","41623","60498","113313","35972","27015","34266","95619","7607","7681","77639","29961"
"May 29, 2007","186775","92150","40130","53283","117771","38985","26517","32918","105873","6212","9034","88336","25041"
"May 22, 2007","172032","83891","44924","51326","99885","34621","25029","34577","87212","6308","9650","76885","30772"
"May 15, 2007","168888","82619","39522","50330","102977","34581","25031","36561","90264","6257","10308","75138","26103"
"May 08, 2007","146311","65117","47298","46655","72121","31837","24190","32845","60259","6196","10003","58065","34145"
"May 01, 2007","138029","52582","43731","49392","67864","33182","23561","36348","56618","5795","9636","44698","33031"
"Apr 24, 2007","121786","39017","40648","48384","54708","31344","23389","35986","46922","5717","9413","31430","29005"
"Apr 17, 2007","114610","25549","41540","56053","45950","29827","23939","45842","37780","5481","9237","17815","34437"
"Apr 10, 2007","110266","23062","38626","56080","43876","28395","25035","45613","32926","5619","9804","15518","33038"
"Apr 03, 2007","113096","22068","57233","59240","29139","29556","24492","52203","24509","5650","13048","13995","45057"
"Mar 27, 2007","114484","24613","56595","60928","28841","26932","27037","53231","19065","5626","13009","17010","49748"
"Mar 20, 2007","161700","21021","72174","107201","42555","25900","39393","86189","20468","5665","13405","18209","67018"
"Mar 13, 2007","159619","15758","89897","110907","35249","26820","28339","93306","22828","5590","12872","9912","78522"
"Mar 06, 2007","156871","21585","96510","103674","31004","28643","26388","96465","24120","5385","13367","11698","82586"
"Feb 27, 2007","137776","17563","73987","87030","32646","30518","28478","77765","24935","5330","16265","10336","59860"
"Feb 20, 2007","141561","17005","82431","91971","28388","30210","28367","79944","19694","5223","16472","13537","68667"
"Feb 13, 2007","140722","19930","76625","88942","32475","29666","29438","78440","21877","5110","15952","13967","63934"
"Feb 06, 2007","154591","18927","99573","100689","23605","32033","28471","90615","17017","5059","15838","12373","84889"
"Jan 30, 2007","146376","21650","92526","93856","22340","28461","29101","85978","13372","5076","14930","13777","81244"
"Jan 23, 2007","152395","22471","100328","98006","20880","29810","29079","91828","13154","5111","14811","13692","88807"
"Jan 16, 2007","152438","22030","100997","99999","20027","28348","29353","94249","11205","4870","13731","13138","90077"
"Jan 09, 2007","155922","20637","105543","105129","18080","28165","30308","96607","10892","4844","13531","13936","94854"
"Jan 03, 2007","148644","23583","97851","96263","18737","26893","30151","87735","11490","4685","13362","17298","87168"
"Dec 26, 2006","136963","21479","87773","89638","18964","24053","28433","81473","12253","4668","12713","17361","78597"
"Dec 19, 2006","183332","27186","84578","118141","64063","35658","32344","76413","27669","4702","12713","19761","69043"
"Dec 12, 2006","165716","26173","78181","105049","52332","28571","29280","73523","24976","4582","11664","20439","65676"
"Dec 05, 2006","131624","24557","71036","77624","31126","27787","27806","67400","23596","4595","12308","19820","58369"
"Nov 28, 2006","124553","26934","67216","69001","30727","26951","24943","61376","26653","4578","12285","21389","50662"
"Nov 21, 2006","138113","23236","82129","81123","29095","32076","25211","68055","24865","4538","11243","22013","66676"
"Nov 14, 2006","129537","25902","73277","70328","32426","31907","22434","54174","27673","4549","10614","27456","58486"
"Nov 07, 2006","103426","24999","45341","48484","36062","28836","20916","39194","31703","4442","10796","23392","33229"
"Oct 31, 2006","104350","23818","47496","50020","33744","29081","21679","39482","29956","4406","10623","23824","35937"
"Oct 24, 2006","100203","24985","39218","45246","37415","28879","22477","35606","26881","3740","12375","25976","33526"
"Oct 17, 2006","110173","26833","51331","53383","32888","28564","24561","41128","21689","3726","11240","28972","47270"
"Oct 10, 2006","91193","34272","32413","26819","37285","28752","20145","17138","28026","4161","8849","34974","29017"
"Oct 03, 2006","100141","45535","36256","24368","43043","28894","19498","14341","35462","4364","8770","47602","32312"
"Sep 26, 2006","94128","38542","32032","25052","39995","29441","21008","16015","31020","4419","8788","40321","29414"
"Sep 19, 2006","138838","41043","40188","68379","75332","27666","21568","40030","50747","4405","8115","43733","37720"
"Sep 12, 2006","138181","37739","22957","62313","92568","35912","20439","26115","57378","4907","8123","37246","19993"
"Sep 05, 2006","111705","49440","21974","25144","68572","34309","18347","16859","58322","4960","7674","46603","19327"
"Aug 29, 2006","106142","45977","15372","23495","69190","34304","19214","14585","59789","4861","7870","45042","12589"
"Aug 22, 2006","86667","27805","12312","22640","53596","34519","19056","14921","43073","4510","6549","26608","9518"
"Aug 15, 2006","86815","27206","18609","24981","47565","33493","19506","15367","41215","4477","6316","27173","13808"
"Aug 08, 2006","82510","23185","13355","21619","51755","36571","16265","14013","43451","4693","6316","21347","10900"
"Aug 01, 2006","86048","18809","26225","31501","40698","34603","17990","21292","33667","5204","6318","18209","21365"
"Jul 25, 2006","91963","23613","29032","31421","41951","35272","19323","19189","35533","5136","6304","25756","24127"
"Jul 18, 2006","83415","23302","14018","24893","48876","33659","18960","13695","40924","5300","6294","23661","11041"
"Jul 11, 2006","92978","29942","18321","24501","55460","37007","17669","10494","42027","5743","6293","33089","20426"
"Jul 03, 2006","93841","42762","6315","14847","71446","35149","14997","8986","55981","6355","6771","39886","12297"
"Jun 27, 2006","89791","38165","7856","15974","65982","34569","14870","10516","51686","6073","6759","35128","12586"
"Jun 20, 2006","123446","37024","13046","51442","92859","33343","15904","20522","57792","6204","6757","34818","14476"
"Jun 13, 2006","129707","46579","13228","44715","95815","36201","18452","21578","67483","5069","6759","44758","15024"

