Commitments of Traders Historical Report for "GBP"
,,Non-Commercial Positions,,Commercial Positions,,Non-Reportable Positions,,Dealer Positions,,Asset Manager Positions,,Leveraged Funds Positions,,
Date,Open Interest,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,
"Mar 31, 2015","182514","35143","71773","130848","75229","14169","33158","111247","3140","8537","61411","33754","58094"
"Mar 24, 2015","178140","35938","74495","125186","66328","14318","34619","106131","2744","10069","58481","33826","57922"
"Mar 17, 2015","188238","47155","85006","124844","65218","14026","35801","105705","5271","9253","57851","44544","66434"
"Mar 10, 2015","205166","48053","80644","132078","84428","17331","32390","98642","12752","12057","54561","41346","61602"
"Mar 03, 2015","165737","44563","71471","100739","65339","19338","27830","80773","9855","12509","54551","40359","53517"
"Feb 24, 2015","169784","46741","68611","103097","70047","18334","29514","86801","10220","9833","53976","40426","56001"
"Feb 17, 2015","170627","42999","71797","108431","67126","17567","30074","92781","9408","8212","55018","36864","55696"
"Feb 10, 2015","175966","36798","75401","121424","66938","16202","32085","106768","9373","6355","56611","33247","57457"
"Feb 03, 2015","182903","36220","78618","128829","67741","16177","34867","111735","8087","6192","57129","35323","60260"
"Jan 27, 2015","185350","38649","83989","129144","62925","15641","36520","110432","7330","6514","55110","36743","62938"
"Jan 20, 2015","182860","35319","81027","128779","62499","16044","36616","109230","7604","5262","54445","35739","61053"
"Jan 13, 2015","178563","41920","79060","118235","60408","15865","36552","97843","8283","5488","52722","45756","61081"
"Jan 06, 2015","161876","39156","64726","103437","58240","16151","35778","81932","6540","6632","52926","42547","43388"
"Dec 30, 2014","143660","35072","54374","90331","53522","15734","33241","71161","6136","8984","46015","32230","36904"
"Dec 23, 2014","141455","36615","51848","85812","54230","16255","32604","70152","6624","7139","46509","33128","34777"
"Dec 16, 2014","137581","37861","52413","80630","53538","16827","29367","65156","6380","6229","46923","35739","34603"
"Dec 09, 2014","192104","37695","61297","124200","85750","17513","32361","96319","28896","9478","46846","37121","42383"
"Dec 02, 2014","174875","38556","69570","114685","65259","14597","33009","88838","15989","9597","46020","40141","48274"
"Nov 25, 2014","171730","38541","69207","110033","62208","18270","35429","84824","15990","9647","44994","41559","48194"
"Nov 18, 2014","166966","42865","65694","99090","62517","20563","34307","69281","17299","9144","43543","51823","45048"
"Nov 11, 2014","151660","40661","53552","87014","63337","19304","30090","53803","17874","10628","42396","51993","34820"
"Nov 04, 2014","144215","43289","50751","79539","60534","16793","28336","51571","16173","11071","43893","51460","32128"
"Oct 28, 2014","138661","40718","46965","75868","61989","19411","27043","45058","15363","9921","44226","48910","27430"
"Oct 21, 2014","135766","36567","41052","79177","62369","17418","29741","49968","15794","9419","45800","44554","21503"
"Oct 14, 2014","138471","43116","45953","74112","58761","18537","31051","38987","16869","8678","42199","58279","24035"
"Oct 07, 2014","129666","46503","47578","61525","50649","19125","28926","19469","14584","12295","36422","65834","26095"
"Sep 30, 2014","132369","54243","50654","54723","51553","20927","27686","9989","12717","12959","36135","75814","31702"
"Sep 23, 2014","134061","53691","54741","57886","44652","19758","31942","15086","8023","11810","34482","73876","36900"
"Sep 16, 2014","134560","55617","62198","56449","40674","19933","29127","16852","7370","12249","31929","73666","43077"
"Sep 09, 2014","256591","81330","54603","141636","159314","22891","31940","94051","84818","15742","30750","103814","56494"
"Sep 02, 2014","238973","67538","58090","140619","148169","27000","28898","72581","74580","19503","31489","107623","57851"
"Aug 26, 2014","233435","71002","55535","129909","147322","27886","25940","61761","72832","20088","31033","109013","56015"
"Aug 19, 2014","237291","72230","58943","132029","148030","28900","26186","46718","73026","22447","31001","126179","61213"
"Aug 12, 2014","223719","65348","46549","126296","149762","29849","25182","26450","72755","24687","30935","132642","52757"
"Aug 05, 2014","230801","66437","54316","127890","148099","32360","24272","23326","73549","25860","31344","137891","57894"
"Jul 29, 2014","237411","75370","50460","122856","160397","35338","22707","10315","86866","27221","30566","151461","54490"
"Jul 22, 2014","241155","71792","44295","126841","171724","39103","21717","11792","96954","28243","30363","152059","50865"
"Jul 15, 2014","255115","85983","47213","123543","183834","42976","21455","9926","109054","28193","30250","166733","52798"
"Jul 08, 2014","254788","86614","44975","123491","185800","42125","21455","8530","108837","28146","30228","167457","50649"
"Jul 01, 2014","255911","99929","43517","112124","187421","41403","22518","2551","111137","27692","30053","176813","50340"
"Jun 24, 2014","254369","98098","48347","115089","183985","39105","19960","3909","110583","29195","30211","176002","52980"
"Jun 17, 2014","250231","100434","47838","107659","180605","40174","19824","1934","105766","28817","30552","173283","53009"
"Jun 10, 2014","271602","85202","49360","126458","177887","36204","20617","16548","121212","28338","30107","158171","46970"
"Jun 03, 2014","239604","79476","44502","125359","170679","31441","21095","15509","116341","27929","30877","150539","34228"
"May 27, 2014","238440","78438","43134","120854","172105","35977","20030","13614","120731","24772","30566","153626","34111"
"May 20, 2014","237637","80009","46919","117999","167790","36374","19673","13946","115263","24843","30334","151947","37204"
"May 13, 2014","230333","71168","39413","114382","168710","41685","19112","12986","119711","24767","30227","140876","29298"
"May 06, 2014","241264","83794","43148","108175","172470","46317","22668","7652","125746","23776","29348","156033","32184"
"Apr 29, 2014","236030","85913","41679","106203","171519","41245","20163","7645","118040","22713","29777","156816","33623"
"Apr 22, 2014","237055","89692","41892","105313","172390","39617","20340","7228","118023","22182","29683","162393","34704"
"Apr 15, 2014","226688","87472","36874","98398","169024","38362","18334","7555","114776","21816","30857","153455","29828"
"Apr 08, 2014","226667","91642","45165","96497","159397","36204","19781","7659","104778","21423","28062","155023","37067"
"Apr 01, 2014","211437","75969","42397","102154","148722","31115","18119","8124","98318","24063","27813","141351","33275"
"Mar 25, 2014","202115","66751","37027","102280","144695","30397","17706","9965","94041","23568","28315","130224","26035"
"Mar 18, 2014","208961","64141","38605","109445","148828","33071","19224","7419","100490","23927","28084","134478","28584"
"Mar 11, 2014","250867","64553","42554","138296","179531","37600","18364","28194","125235","24814","27509","137477","36462"
"Mar 04, 2014","254013","71021","41416","130043","179625","39727","19750","18342","119563","24554","27268","147841","41489"
"Feb 25, 2014","257037","74558","45756","128291","177930","39946","19109","19780","119262","25691","28030","148874","42937"
"Feb 18, 2014","241471","76271","53948","120336","160633","40662","22688","17792","107788","24877","28236","148409","45719"
"Feb 11, 2014","204982","53199","42527","115521","138625","31899","19467","19102","85412","24008","30177","121615","33969"
"Feb 04, 2014","202690","52098","41147","114398","135274","31572","21647","15797","85358","23789","30280","121527","32387"
"Jan 28, 2014","218738","63359","41187","111557","152335","40039","21433","14809","101520","25882","27835","129536","35595"
"Jan 21, 2014","208112","56573","47853","110212","134031","37738","22639","13575","85598","26800","27165","120986","41278"
"Jan 14, 2014","201372","54352","43192","106759","134907","37046","20058","13494","83892","25846","26600","114896","38071"
"Jan 07, 2014","194668","54679","36501","97956","134725","38715","20124","13381","85032","25129","26157","107597","32451"
"Dec 31, 2013","206886","62084","39303","100344","145925","41354","18554","13130","96342","26196","25981","117803","34683"
"Dec 24, 2013","198063","62593","48173","94669","129001","38248","18336","13237","87282","25534","26308","109479","35339"
"Dec 17, 2013","191648","62285","44460","91971","125519","34884","19161","14211","84500","26613","26670","106066","30174"
"Dec 10, 2013","255604","71015","52586","137216","173717","41023","22951","36685","106155","25289","26526","113841","39862"
"Dec 03, 2013","239371","73962","55593","121372","156792","39998","22947","31086","101510","25578","26770","118601","41083"
"Nov 26, 2013","214443","56969","56578","118100","130144","35448","23795","31699","75470","24203","27551","100719","41404"
"Nov 19, 2013","183449","53766","55431","93473","101568","32392","22632","19700","68781","23880","27557","95211","39645"
"Nov 12, 2013","171002","43888","53191","91367","89935","32326","24455","17364","64321","23170","28200","84201","36613"
"Nov 05, 2013","172368","51186","53578","82503","90876","35336","24571","17023","65725","22948","28648","87557","36694"
"Oct 29, 2013","177427","57791","47629","80393","102329","35604","23830","14110","76506","22961","28232","95105","30912"
"Oct 22, 2013","181489","59437","45175","79775","107751","38589","24875","10446","82300","22481","27787","101815","28113"
"Oct 15, 2013","183979","60100","47869","83679","106657","36098","25351","9191","81577","22018","27117","108704","31820"
"Oct 08, 2013","184643","58681","49910","84423","105421","37522","25295","7999","82231","21754","28021","108343","32577"
"Oct 01, 2013","172422","47329","45833","81205","95978","40048","26771","4822","74298","21831","26989","96225","27936"
"Sep 24, 2013","163719","50736","49562","71944","84316","37607","26409","4114","61963","21939","28072","93246","29738"
"Sep 17, 2013","141735","44124","50434","59423","62078","35377","26412","1552","40702","21400","27209","76968","30260"
"Sep 10, 2013","185433","32921","71087","112660","76126","30953","29321","48056","32588","15261","26876","57558","61134"
"Sep 03, 2013","156870","27943","70989","101846","53848","23153","28105","57951","21737","15375","27940","40874","57836"
"Aug 27, 2013","149328","30004","68230","90813","47051","24653","30189","56375","17390","15096","27391","37613","57926"
"Aug 20, 2013","138505","26947","66469","82623","41692","25163","26572","55801","10355","15222","26581","26242","56743"
"Aug 13, 2013","145126","22209","68730","99984","44164","19619","28918","71587","5865","14992","28437","21921","63443"
"Aug 06, 2013","145387","22097","68130","101039","44843","19322","29485","73422","6269","14538","28612","21987","63709"
"Jul 30, 2013","146335","20155","69618","106157","43787","16986","29893","79880","5145","13505","28713","19874","67826"
"Jul 23, 2013","148065","19135","68788","108960","42604","17379","34082","84799","5637","12544","27366","18732","66599"
"Jul 16, 2013","151127","24634","62080","108037","47781","14587","37397","82614","4240","12048","27933","24086","67901"
"Jul 09, 2013","145033","31311","65570","93694","38586","16954","37803","67488","4619","13290","29358","30361","61954"
"Jul 02, 2013","131817","32562","63886","79613","33060","16968","32197","53567","2975","14718","30840","32054","55342"
"Jun 25, 2013","123602","34419","53848","63165","41384","23375","25727","39846","12500","14589","31245","34051","40807"
"Jun 18, 2013","140550","47377","67783","66978","44363","24309","26518","40720","12983","15862","28408","48102","60735"
"Jun 11, 2013","219176","32755","86442","143781","77735","21366","33725","92092","19730","16220","27598","34350","96301"
"Jun 04, 2013","210499","26666","104404","165170","63342","15152","39242","114402","12945","17173","29447","28070","110868"
"May 28, 2013","221612","36221","110746","165979","64616","16685","43523","114103","10451","17276","30280","37150","119000"
"May 21, 2013","211098","33380","110356","159386","55388","15784","42806","107718","10078","17989","30169","34659","110407"
"May 14, 2013","198068","36975","102330","139716","54547","18352","38166","90202","18917","18034","29135","38498","90807"
"May 07, 2013","190781","31542","94628","138468","53039","18068","40411","88976","18090","17805","27464","33571","82984"
"Apr 30, 2013","189084","31078","89685","133909","60277","20845","35870","86882","11602","17611","29161","31480","89210"
"Apr 23, 2013","199465","33989","94101","148320","59407","14669","43470","99517","7199","18681","30820","33351","101171"
"Apr 16, 2013","200884","34020","95995","148381","61580","15725","40551","100762","6514","18764","29998","34093","108023"
"Apr 09, 2013","204827","27104","97073","158433","63203","16337","41598","103701","4436","19564","28825","28091","112717"
"Apr 02, 2013","208425","31815","96835","158053","60190","16119","48962","105358","3496","19908","28285","29218","111460"
"Mar 26, 2013","214636","38184","104739","158512","63071","15138","44024","107795","4068","21025","27433","33962","124052"
"Mar 19, 2013","212517","39048","100528","156292","62690","14551","46673","105250","4520","21232","28116","35073","117759"
"Mar 12, 2013","297130","28833","78633","230701","148217","19564","52248","153896","26188","20794","27653","23371","94686"
"Mar 05, 2013","236181","36021","79870","178904","97356","16596","54295","145032","22963","20350","33446","32854","89525"
"Feb 26, 2013","205183","31126","67256","155078","89382","17190","46756","125330","22261","22830","33445","27301","74244"
"Feb 19, 2013","187027","40668","64033","128744","82702","16262","38939","98303","24518","23596","30994","35753","63476"
"Feb 12, 2013","167100","38661","55437","109569","76486","17521","33828","79292","26106","23184","28633","37367","49736"
"Feb 05, 2013","165369","51959","50785","93207","76659","17052","34774","64645","26750","22274","29936","50462","41858"
"Jan 29, 2013","166060","57989","47367","85116","84976","19707","30469","50932","31364","22401","30977","61314","39362"
"Jan 22, 2013","160820","60201","42263","69899","93288","28567","23116","27272","34548","22057","30523","73289","37110"
"Jan 15, 2013","163295","63796","35458","61608","108553","36323","17716","11507","49501","22591","29198","85202","31335"
"Jan 08, 2013","165584","60523","34574","68047","111288","36032","18740","9066","52204","22630","29207","90660","30881"
"Dec 31, 2012","174676","69146","32838","62945","124180","42456","17529","3032","61122","23824","30245","99277","30564"
"Dec 24, 2012","181219","74466","37145","64162","126925","42357","16915","2217","62556","24204","30437","105269","35373"
"Dec 18, 2012","188472","79375","51339","66225","119542","42769","17488","1919","57186","23579","30720","113452","46167"
"Dec 11, 2012","183628","64753","36799","76362","126897","41055","18474","12040","72750","22357","31470","98416","34944"
"Dec 04, 2012","178749","66050","38780","71351","123690","40724","15655","10018","68866","22218","31449","98498","38809"
"Nov 27, 2012","157701","51107","40829","71028","98590","34711","17427","13980","36318","10173","33539","82507","38920"
"Nov 20, 2012","150722","46546","45816","72393","82747","29770","20146","16511","26541","10022","35127","78450","41112"
"Nov 13, 2012","149173","45799","37571","69885","89316","32531","21328","10688","33203","10040","34083","81870","33786"
"Nov 06, 2012","164481","57208","37929","72159","103309","33920","22049","8998","44258","9666","33307","97058","33862"
"Oct 30, 2012","163917","57897","34494","70155","108181","35374","20751","8901","48638","9598","33547","96347","30008"
"Oct 23, 2012","155791","54879","36482","68873","94981","30564","22853","9824","37381","9217","34203","90872","31791"
"Oct 16, 2012","164454","54010","34411","68945","111964","41259","17839","8038","50830","10023","33421","92661","31346"
"Oct 09, 2012","161457","54190","31618","69627","111519","37334","18014","6404","50572","10420","31770","92854","28610"
"Oct 02, 2012","177746","64726","34632","69344","125480","43590","17548","3941","60640","9970","31027","106481","36609"
"Sep 25, 2012","172103","60809","33672","67667","121589","43492","16707","4053","57597","10912","31310","99227","33147"
"Sep 18, 2012","151305","52597","38185","57416","94768","40714","17774","4026","34513","11076","31212","78710","35272"
"Sep 11, 2012","181682","49312","53678","87588","102391","40070","20901","7317","32095","10331","33405","69679","42624"
"Sep 04, 2012","133755","41834","48702","57584","59109","34258","25865","8604","15723","10918","32406","52577","36514"
"Aug 28, 2012","117034","42407","40439","46134","52243","27860","23719","9963","13735","10686","31788","46330","29407"
"Aug 21, 2012","118550","45984","38151","47356","52511","25027","27705","16827","12282","10226","31352","42976","29629"
"Aug 14, 2012","114042","32054","32342","61071","52308","20215","28690","23625","6005","10091","29681","32634","32265"
"Aug 07, 2012","115125","25764","34039","70631","50620","17069","28805","31957","4150","9961","30071","27832","33878"
"Jul 31, 2012","110770","31304","33114","61352","49211","16986","27317","26291","3234","10041","30721","30710","31545"
"Jul 24, 2012","116143","29332","32266","70130","52738","15562","30020","36869","2945","8844","33595","29131","31550"
"Jul 17, 2012","116976","33896","41349","65425","43877","16780","30875","32850","4185","8859","33508","33744","32729"
"Jul 10, 2012","117616","32804","40426","66039","44391","17893","31919","29599","3385","8832","33593","37140","32922"
"Jul 03, 2012","108208","32208","37561","58748","42419","16695","27671","16658","5362","9415","33614","43629","26848"
"Jun 26, 2012","114561","35296","36054","62171","48777","16148","28784","14205","10327","9747","34459","53451","26533"
"Jun 19, 2012","121624","32248","49401","71473","42263","16519","28576","20785","3499","9786","34677","52178","39600"
"Jun 12, 2012","178648","28017","51129","131724","93371","16323","31564","46779","50356","10977","35759","58453","39748"
"Jun 05, 2012","184583","39042","41909","126489","107399","16404","32627","37064","65295","9349","36913","78194","29033"
"May 29, 2012","181435","36052","34577","120129","123473","24400","22531","28472","84854","9697","35788","81683","24514"
"May 22, 2012","184497","40842","29502","116176","132355","26551","21712","20970","92097","9843","36681","92449","21642"
"May 15, 2012","199270","57471","32450","102490","149212","39037","17336","4210","99820","10308","47347","114950","24377"
"May 08, 2012","199801","59697","34358","98046","146481","41864","18768","6297","98554","9598","46638","111188","25692"
"May 01, 2012","188288","53121","36628","94215","133194","40687","18201","29888","86379","9328","46182","98985","26567"
"Apr 24, 2012","173368","47435","39899","89980","113492","35720","19744","32026","67526","8991","46521","87043","29109"
"Apr 17, 2012","157015","33221","46272","98107","89706","25095","20445","43303","34549","8813","55987","70262","35214"
"Apr 10, 2012","145522","29777","48561","94248","74154","21211","22521","46670","5042","9118","72484","60999","36693"
"Apr 03, 2012","142660","29262","38069","87792","80809","25446","23622","45052","10187","9967","72114","54098","28324"
"Mar 27, 2012","135147","26609","37719","83813","74825","24568","22446","46541","2769","9624","72661","47538","28386"
"Mar 20, 2012","141411","25951","41803","96011","75197","19350","24312","62823","1207","9701","73177","43337","33658"
"Mar 13, 2012","202880","21924","63772","156862","103648","16848","28214","125625","10819","9792","73704","25585","63475"
"Mar 06, 2012","184104","22308","59407","142025","98699","19173","25400","118527","11778","10838","74604","21484","60491"
"Feb 28, 2012","176885","26931","50166","130209","99507","18982","26449","116655","13776","11152","75266","23802","54453"
"Feb 21, 2012","186668","27617","58967","139035","101041","19414","26058","123643","10174","11173","75817","26244","68444"
"Feb 14, 2012","192071","29309","69908","144022","94858","18205","26770","124927","8466","10743","76487","31161","75147"
"Feb 07, 2012","195733","28161","61283","148536","106817","18621","27218","130185","7970","10767","76170","29573","77181"
"Jan 31, 2012","190849","23698","49912","151492","111212","15061","29127","135659","6417","8861","79310","25515","70783"
"Jan 24, 2012","190040","16103","47464","158781","110718","14665","31367","141799","2542","8738","81432","18957","67707"
"Jan 17, 2012","211418","23373","65007","174545","108900","12898","36909","157361","1611","8759","81639","26254","83100"
"Jan 10, 2012","199855","24044","59897","162591","106978","12442","32202","146834","1458","7955","78453","25601","79632"
"Jan 03, 2012","193595","27832","59731","152896","105145","12548","28400","138025","2707","8242","76836","28227","77358"
"Dec 27, 2011","183119","25465","54637","143533","102195","14070","26236","128343","2138","8644","75330","24880","72242"
"Dec 20, 2011","183972","26533","52472","143472","104008","13851","27376","129741","1737","8318","77285","25833","70515"
"Dec 13, 2011","218203","23782","63291","179246","121639","11737","29835","150290","1728","7652","78537","22473","82177"
"Dec 06, 2011","209514","26311","69871","170467","109281","12193","29819","156088","4001","8255","79656","23475","88040"
"Nov 29, 2011","190728","23503","70163","154277","90373","12296","29540","141180","2531","7831","71138","21608","80479"
"Nov 22, 2011","160287","20691","57325","126010","75198","13033","27211","110381","3299","8239","60564","20127","61917"
"Nov 15, 2011","150702","23355","56219","112483","70020","14428","24027","93777","3455","9721","58456","24752","58031"
"Nov 08, 2011","147978","22607","51729","106849","72170","18228","23785","90577","2582","9191","58369","23339","55384"
"Nov 01, 2011","169466","24396","71488","127589","73719","16983","23761","101073","2399","7500","60874","37721","75588"
"Oct 25, 2011","171560","18917","69064","136586","77318","15653","24774","107059","1531","8425","62033","34375","76031"
"Oct 18, 2011","175827","16946","70172","146414","75827","12099","29460","117762","1678","8645","61819","31122","75652"
"Oct 11, 2011","184709","15391","77363","156606","74402","12362","32594","126154","2018","10362","61231","29796","81278"
"Oct 04, 2011","175500","14929","83653","148769","60087","11496","31454","116888","1676","11062","46716","31069","87381"
"Sep 27, 2011","154682","14288","78298","126815","43137","13226","32894","99728","1737","9131","32336","29354","81226"
"Sep 20, 2011","143678","14106","73861","115619","40077","13556","29343","90296","1411","8460","32667","28616","73293"
"Sep 13, 2011","142120","33969","60162","83572","50243","23895","31031","67023","3420","7030","34107","32136","57893"
"Sep 06, 2011","110372","30543","43763","56225","44044","23225","22186","41583","3496","8925","34363","28491","40168"
"Aug 30, 2011","96164","31248","30804","35091","45532","29634","19637","19731","11721","8773","33030","33756","26167"
"Aug 23, 2011","102177","40888","29927","29695","53729","31475","18402","13724","21327","11043","31288","44312","25387"
"Aug 16, 2011","100562","36193","39289","36090","41640","28194","19548","20771","10809","9915","30274","39090","33654"
"Aug 09, 2011","105544","41290","41045","37132","43475","27038","20940","22461","10645","8068","30871","45535","36774"
"Aug 02, 2011","103172","43266","38127","32711","43175","26628","21303","21499","12612","6302","29605","45269","32566"
"Jul 26, 2011","97415","33312","32090","38197","43231","25442","21630","27585","10555","5104","30093","36243","28345"
"Jul 19, 2011","98291","26011","32725","53019","41056","18730","23979","40867","4221","4930","29769","30668","32990"
"Jul 12, 2011","121134","27687","52488","73993","38256","18952","29888","61108","2018","4551","30103","32673","51382"
"Jul 05, 2011","118359","28634","60303","66004","32188","23207","25354","52854","1544","4476","29292","32737","54116"
"Jun 28, 2011","102414","27928","46277","52846","31150","20677","24024","40701","2595","5641","30017","31718","38411"
"Jun 21, 2011","92824","26763","38123","42757","32167","22222","21452","24600","6497","7035","26755","34679","31722"
"Jun 14, 2011","90719","36684","25458","25098","43918","27875","20281","7542","18029","6278","23787","45295","22346"
"Jun 07, 2011","113641","33554","35304","51512","58683","27869","18948","22290","29594","7258","23830","45049","27844"
"May 31, 2011","108085","32284","34113","49191","53028","26348","20682","23477","28689","7062","22473","45326","27703"
"May 24, 2011","110336","28090","42233","59457","47228","22496","20582","33458","23313","7133","23772","40112","35157"
"May 17, 2011","103753","30327","31255","42237","49692","30893","22510","16480","29169","7963","23823","42806","22573"
"May 10, 2011","108117","41368","23250","30739","65923","35988","18922","8778","43641","5912","23057","51546","16971"
"May 03, 2011","124003","59735","28928","25334","78794","38760","16107","4907","55107","6927","21840","67257","24099"
"Apr 26, 2011","118486","56867","23284","23115","79277","38458","15879","3118","57539","6263","21959","65497","16612"
"Apr 19, 2011","108808","50572","20397","23872","70132","34301","18216","2934","50616","5853","21349","61801","10389"
"Apr 12, 2011","120316","53423","26752","25408","74300","41461","19240","3091","53047","5649","20934","65715","19528"
"Apr 05, 2011","111219","53796","21382","24080","69398","33236","20332","3937","46036","6066","22966","65160","12265"
"Mar 29, 2011","104506","30077","29334","45367","54500","28862","20472","9894","26309","7333","22059","48611","22631"
"Mar 22, 2011","117974","53348","23624","30235","76858","34391","17492","3066","52872","6843","21491","70641","18871"
"Mar 15, 2011","98181","28580","28805","41676","50188","27883","19146","11571","26714","7237","20835","49214","24152"
"Mar 08, 2011","145352","54967","21061","47957","96190","39760","25433","7438","41795","7962","19568","69517","33325"
"Mar 01, 2011","126350","52122","26313","38690","77923","35235","21811","10985","39698","6833","19380","65979","32873"
"Feb 22, 2011","123774","53097","17088","37732","84835","32737","21643","8628","42974","6813","19446","67120","27944"
"Feb 15, 2011","132763","68885","16313","28577","95012","35114","21251","4001","47705","6820","19565","80744","12270"
"Feb 08, 2011","111363","49204","24729","30413","65136","31582","21334","6079","42556","6991","19387","60675","8822"
"Feb 01, 2011","108587","46923","24264","29231","61587","32350","22653","8922","38568","7565","18228","53463","15906"
"Jan 25, 2011","96648","36028","28140","31035","46435","29461","21949","10726","24408","7501","18513","43366","18392"
"Jan 18, 2011","90630","31415","25621","32530","43587","26647","21384","16884","18549","7089","20723","36460","18196"
"Jan 11, 2011","86335","21014","26104","46290","34749","19031","25482","33877","4581","6663","22412","16562","20817"
"Jan 04, 2011","84270","17494","31627","49436","27719","17325","24909","33845","1305","6770","23262","21392","26478"
"Dec 28, 2010","82141","18294","31415","46533","26113","17299","24598","31061","1914","6948","22135","23388","26422"
"Dec 21, 2010","69207","14579","22011","36813","25689","17815","21507","22889","1982","6956","21544","18877","16951"
"Dec 14, 2010","67820","12205","20391","37905","28386","17710","19043","21492","2138","8281","22671","17244","16625"
"Dec 07, 2010","86269","14242","27162","52143","36262","18168","21129","23110","5424","8413","21760","22009","19666"
"Nov 30, 2010","85587","24409","29273","41148","34219","19133","21198","22359","10563","10751","20667","26372","18090"
"Nov 23, 2010","93914","35839","25642","34087","46798","23323","20809","17114","20781","7489","21196","40030","15805"
"Nov 16, 2010","98997","45677","21906","29403","56634","23598","20138","13868","30732","7514","23064","49233","11212"
"Nov 09, 2010","96533","41915","20649","24702","55976","29564","19556","13041","26539","7638","21984","41831","14895"
"Nov 02, 2010","91819","39900","24718","26685","45700","25064","21231","14810","21895","8428","20053","38547","15407"
"Oct 26, 2010","86611","33001","27912","28511","38142","24725","20183","12215","17297","11612","19060","33315","10404"
"Oct 19, 2010","90068","34708","28912","31962","40875","23252","20135","11574","21726","12317","17321","37602","11715"
"Oct 12, 2010","92868","39870","31804","26610","40769","26189","20096","10404","25257","13269","14967","38910","13444"
"Oct 05, 2010","86536","37064","27661","23758","39982","25713","18892","7379","23953","14129","14132","36427","12248"
"Sep 28, 2010","77713","26725","28919","25415","27634","25556","21143","9354","12436","14049","13523","26018","15455"
"Sep 21, 2010","71318","17858","26847","30333","23643","23088","20789","15236","7859","14251","13559","16878","14147"
"Sep 14, 2010","74850","21108","30235","31126","22726","22597","21870","15095","6297","14225","14429","21172","17710"
"Sep 07, 2010","145712","21363","37431","96791","72743","25804","33784","78778","55522","17481","13676","16653","20844"
"Aug 31, 2010","144196","23052","38318","96716","77121","24266","28595","71628","63522","16986","13107","26128","18447"
"Aug 24, 2010","139333","28511","32876","86511","82980","24087","23253","66053","68830","17778","13437","26929","13501"
"Aug 17, 2010","141441","31467","35898","83970","82482","25842","22899","64836","71690","18278","12832","28986","14742"
"Aug 10, 2010","142227","35915","30894","82534","87126","23715","24144","63168","69886","17724","12481","34687","16326"
"Aug 03, 2010","135454","31058","31308","82832","78143","21031","25470","63404","62646","18215","13382","29579","15238"
"Jul 27, 2010","122570","17107","35047","88676","60585","16291","26442","71801","48137","16725","13548","15346","15478"
"Jul 20, 2010","124904","16448","43215","92451","58754","15424","22354","76011","40081","15270","14545","14929","27288"
"Jul 13, 2010","131680","15501","50172","98635","52012","17114","29066","83096","30843","14278","15128","13760","31269"
"Jul 06, 2010","123693","18442","56519","89405","39667","15260","26921","77527","23077","14703","16432","13480","37553"
"Jun 29, 2010","121233","17626","52397","88635","36665","14392","31591","78981","19730","12850","16323","12719","35032"
"Jun 22, 2010","125471","15921","62267","93645","31529","15408","31178","84164","14428","12915","15539","11207","43176"
"Jun 15, 2010","119301","13081","61215","91566","25052","14163","32543","82115","9749","13519","15370","7665","43297"
"Jun 08, 2010","167076","14146","88826","134423","37212","15483","38014","107949","8431","13056","15931","12842","62334"
"Jun 01, 2010","149216","11809","82263","123405","29748","12950","36153","104833","6914","12700","16046","9225","59790"
"May 25, 2010","151212","10962","86041","126666","29488","12895","34994","108320","7599","12871","15928","6885","67332"
"May 18, 2010","152357","10492","87237","125341","29892","15980","34684","107453","8268","12619","14620","7070","66699"
"May 11, 2010","142670","10269","82457","115351","23897","15958","35224","100684","6611","11974","14101","6000","58639"
"May 04, 2010","133988","13062","78678","102545","20202","17023","33750","86628","4695","11486","12380","11326","55453"
"Apr 27, 2010","119871","11634","66300","90014","22996","17736","30088","74395","5573","10751","12756","8841","42453"
"Apr 20, 2010","121340","14258","63556","88773","27781","17455","29149","72326","8394","10815","12152","13086","37590"
"Apr 13, 2010","121947","13390","70781","92380","23895","15611","26705","78554","6069","10288","12199","12560","48902"
"Apr 06, 2010","129290","14281","73755","100224","23141","14246","31855","93678","3015","9669","15476","6248","53429"
"Mar 30, 2010","132818","11965","79038","104446","21916","15937","31394","97047","2034","10880","18427","5208","58328"
"Mar 23, 2010","130646","11349","82973","105029","15981","14148","31572","93384","1958","11130","13101","7358","62017"
"Mar 16, 2010","121551","11731","75718","94765","14211","14897","31464","80958","3283","12671","12480","9109","53910"
"Mar 09, 2010","148562","10417","73890","119211","38707","17461","34492","81465","4248","13234","12640","6809","51245"
"Mar 02, 2010","129123","13862","81411","94797","16253","20260","31255","79849","4151","13180","12521","12045","53191"
"Feb 23, 2010","125106","13882","76766","96642","15674","14358","32442","83081","3848","11804","10948","11236","52572"
"Feb 16, 2010","119085","13922","70001","89737","17370","15182","31470","78162","7460","11182","10987","9956","44645"
"Feb 09, 2010","116362","14012","66768","84481","18914","17645","30456","72176","8803","11142","10745","11265","43475"
"Feb 02, 2010","95712","14611","48579","63527","19993","17466","27032","52950","8887","11809","10376","9463","30421"
"Jan 26, 2010","86475","15075","42228","54925","21890","16276","22158","43786","10589","11630","9653","11486","26740"
"Jan 19, 2010","83337","21199","41370","41982","17464","19737","24084","32026","7617","10521","9522","17414","26293"
