Commitments of Traders Historical Report for "AUD"
,,Non-Commercial Positions,,Commercial Positions,,Non-Reportable Positions,,Dealer Positions,,Asset Manager Positions,,Leveraged Funds Positions,,
Date,Open Interest,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,
"Dec 15, 2009","101906","54757","13774","22600","77031","24399","10951","3267","77687","20739","3118","44622","8090"
"Dec 08, 2009","125262","50719","4037","42746","105198","27176","11406","5687","84284","19220","3118","41851","2492"
"Dec 01, 2009","118047","55415","6977","31839","99362","30485","11400","4804","87118","19664","3118","47230","6610"
"Nov 24, 2009","118766","53743","10179","34754","97938","30137","10517","7318","88241","19165","3118","45811","6780"
"Nov 17, 2009","124030","60635","13747","30030","100283","33258","9893","3881","92449","17576","3153","53500","9861"
"Nov 09, 2009","111424","54402","6968","26289","93706","30664","10681","3391","88562","17507","3354","48644","2198"
"Nov 03, 2009","114518","55825","5442","28556","97718","30072","11293","7525","91068","17858","3354","47242","2332"
"Oct 27, 2009","115342","59128","6241","23778","97808","32323","11180","2346","95110","17606","3604","52955","1313"
"Oct 20, 2009","120590","62429","8439","27039","97669","31057","14417","3652","94289","17488","3377","57044","3204"
"Oct 13, 2009","119675","59930","7283","24838","99661","34826","12650","2350","96647","17377","3127","52224","1760"
"Oct 06, 2009","110359","58029","7864","23247","91476","28994","10930","1459","89676","17309","2927","50727","1968"
"Sep 29, 2009","104250","55700","8002","20795","87859","27672","8306","1459","89489","17929","2904","50326","2741"
"Sep 22, 2009","109900","61001","9477","19441","92523","29355","7797","1459","93880","17903","2904","54686","4856"
"Sep 15, 2009","104312","58173","9572","17506","88301","28633","6439","1389","89722","17344","3710","51031","4240"
"Sep 08, 2009","114028","54829","6445","28223","95497","30268","11378","3218","87833","17358","4141","50193","1839"
"Sep 01, 2009","102915","51967","10031","24756","81046","25603","11249","5192","78412","17551","4141","47744","6022"
"Aug 25, 2009","106751","55340","7053","23720","89600","27187","9594","3417","87667","18140","4215","51033","1935"
"Aug 18, 2009","101123","51792","7672","22789","83833","26492","9568","4112","83643","18128","4215","46800","2048"
"Aug 11, 2009","106896","57276","8430","22134","87447","27323","10856","2628","89657","18555","4215","53853","1165"
"Aug 04, 2009","106512","56300","9890","22267","86568","27782","9891","3137","89661","18704","4215","52304","1644"
"Jul 28, 2009","103394","53877","10382","23448","83098","25906","9751","2773","85899","19798","4215","48899","2551"
"Jul 21, 2009","98479","51052","12264","23493","77646","23714","8349","3421","79183","20218","4253","44216","4751"
"Jul 14, 2009","87807","42301","16708","25056","60259","20230","10620","5246","61094","20585","4253","34539","10592"
"Jul 07, 2009","86620","44542","12656","20443","64058","21325","9596","2606","65856","19683","4253","37499","5847"
"Jun 30, 2009","91416","46348","11358","22842","71094","22051","8789","3035","73293","19691","4253","41886","2964"
"Jun 23, 2009","77430","39780","10412","16269","57623","21206","9220","3621","58800","14168","4843","34860","2881"
"Jun 16, 2009","73219","41233","9030","11003","55571","20808","8443","2738","55898","10656","4253","35326","2934"
"Jun 09, 2009","107627","40966","9083","43347","90078","22550","7702","17257","75187","12182","4253","35237","622"
"Jun 02, 2009","92940","42095","11351","26621","74542","23928","6751","14454","75718","11754","4253","37646","2226"
"May 26, 2009","90037","41658","9189","23793","73030","24216","7448","15646","73861","9819","4253","36708","554"
"May 19, 2009","85069","38275","8980","23956","67102","22390","8539","15343","68461","9615","4253","34165","247"
"May 12, 2009","84347","39484","11253","22705","64760","21935","8111","15364","67925","8333","4196","31834","749"
"May 05, 2009","79209","34186","11122","22914","60432","22051","7597","14969","62879","8197","4713","29449","997"
"Apr 28, 2009","69683","25748","9056","24159","52272","19694","8273","15927","51996","8379","4196","22219","2215"
"Apr 21, 2009","69568","25840","8590","23083","51932","20506","8907","14982","51140","8302","4196","22200","2108"
"Apr 14, 2009","74516","31641","10852","21739","56976","21129","6681","12649","58214","7571","4267","27293","2299"
"Apr 07, 2009","70500","28880","10764","20438","53130","21173","6597","12456","54323","7721","4267","24733","2364"
"Mar 31, 2009","63184","24594","13307","20377","42409","18213","7468","12701","45606","6836","5309","22074","2324"
"Mar 24, 2009","58361","22254","13841","18787","36283","17294","8211","12046","38710","5796","4727","19554","4181"
"Mar 17, 2009","50497","14926","15345","19033","25625","16538","9527","13292","27695","5242","4727","11963","6732"
"Mar 10, 2009","68898","11649","15594","40275","42551","16900","10679","14516","18084","2153","4727","5570","8888"
"Mar 03, 2009","49180","12386","15172","23300","18604","13289","15199","15531","11554","2075","4657","6508","8623"
"Feb 24, 2009","45886","9908","15491","22636","17696","13249","12606","14641","11437","1350","4657","4716","8394"
"Feb 17, 2009","48452","10183","17473","24225","17757","13879","13057","19589","9758","680","12850","5765","8322"
"Feb 10, 2009","44254","9507","15355","21276","17847","13199","10780","14692","10042","685","12473","6634","6477"
"Feb 03, 2009","48632","12195","17314","24128","17579","12059","13489","20547","9885","706","12644","6832","8020"
"Jan 27, 2009","45177","12591","16006","20406","17105","11930","11816","17970","9632","706","11626","7558","8358"
"Jan 20, 2009","45585","10971","17086","22007","16344","12357","11905","20370","8433","696","11485","5641","10040"
"Jan 13, 2009","39676","10310","14786","16073","14625","13243","10215","14109","9299","709","8939","5899","7712"
"Jan 06, 2009","38208","12656","12061","10094","16823","15458","9324","8819","12992","734","8735","9382","4275"
"Dec 30, 2008","33147","11209","11661","8691","12692","13247","8794","9574","10470","626","6471","6476","4438"
"Dec 22, 2008","32564","10581","12017","9893","10733","12081","9805","11089","7668","626","6790","5166","5307"
"Dec 16, 2008","28784","5922","10121","9571","9519","13291","9144","8584","10998","2608","3656","2362","4034"
"Dec 09, 2008","68074","6463","10915","46993","43878","14582","13245","22504","32639","22162","4167","1795","6811"
"Dec 02, 2008","71412","6121","15999","52581","40041","12680","15342","22372","31386","27444","4351","3330","10822"
"Nov 25, 2008","69320","6524","15148","49610","38403","13176","15759","21100","31083","27225","4351","4219","10367"
"Nov 18, 2008","63207","6661","12451","45776","35573","10497","14910","20724","28494","26534","4458","3576","9578"
"Nov 11, 2008","65790","7314","15918","45269","35476","12852","14041","21712","28551","25671","4458","3547","11151"
"Nov 04, 2008","67219","10623","16136","43866","36724","12426","14055","21225","32967","25216","4495","3755","10113"
"Oct 28, 2008","72743","8762","18581","39476","28466","24201","25392","22495","29240","20848","3921","1852","13483"
"Oct 21, 2008","57785","6711","13945","31073","21728","19996","22107","21829","18942","9407","4370","1762","11349"
"Oct 14, 2008","47396","7511","14484","27187","20211","12693","12696","22864","16076","1013","5549","1559","11404"
"Oct 07, 2008","54239","9501","17848","31447","23634","13286","12752","26991","14798","1410","11044","1541","14520"
"Sep 30, 2008","53200","9103","23450","31535","16665","12547","13070","26782","9482","1440","12075","2747","17471"
"Sep 23, 2008","55072","7759","27221","32346","13958","14963","13889","27834","4275","1905","12731","1597","23255"
"Sep 16, 2008","53874","8575","25601","28995","10126","16042","17885","23194","3362","1399","7636","3060","22110"
"Sep 09, 2008","93898","31792","30206","46263","45571","15822","18100","38559","9606","0","9477","20567","24780"
"Sep 02, 2008","84673","33552","32041","33360","34324","17619","18166","32970","9107","0","8822","25638","23766"
"Aug 26, 2008","78479","31820","30443","30550","32763","15944","15108","30902","9746","0","8178","25082","22555"
"Aug 19, 2008","76367","31016","25066","26828","32556","18168","18390","28202","11421","0","7002","25104","16790"
"Aug 12, 2008","74805","27714","18661","22932","43248","23790","12527","23415","18561","1104","6954","21046","14161"
"Aug 05, 2008","80980","33288","18541","23249","49210","24073","12859","19951","25114","2458","6932","27137","16569"
"Jul 29, 2008","85686","40755","11836","16854","64479","27321","8615","7693","40398","2957","6734","38386","8839"
"Jul 22, 2008","107776","67105","13517","10242","81410","29650","12070","3703","59974","3109","6731","65228","7343"
"Jul 15, 2008","105902","69126","13058","6361","82907","29772","9294","2862","60822","4217","6811","63455","7514"
"Jul 08, 2008","97165","59766","10460","6929","67189","29794","18840","2185","44998","4153","6527","55761","6617"
"Jul 01, 2008","96429","60912","9503","6570","68702","28271","17548","3039","45759","3777","6462","55672","5789"
"Jun 24, 2008","88918","57267","7885","3346","64778","27671","15621","1985","59858","3516","5222","50768","4010"
"Jun 17, 2008","72514","42536","5549","2769","40709","26482","25529","2296","35226","3394","6571","36546","2514"
"Jun 10, 2008","106214","57536","10039","16770","71084","30533","23716","17704","59755","2575","6426","46838","8843"
"Jun 03, 2008","109056","63673","10366","11754","76659","32903","21305","14788","69138","2152","6289","53202","7760"
"May 27, 2008","107884","67200","9908","8929","87302","30681","9600","11417","76855","1406","6309","59233","11013"
"May 20, 2008","111047","72418","11117","8600","89280","29115","9736","11713","78767","1406","6282","64687","11610"
"May 13, 2008","101516","69793","12339","6961","79352","23962","9025","12199","68184","1457","7009","59948","13349"
"May 06, 2008","106209","75627","10206","2094","86190","27838","9163","5520","75730","1455","7994","67555","10207"
"Apr 29, 2008","96564","60245","9780","7737","76815","27859","9246","8723","68435","1450","9288","54860","6754"
"Apr 22, 2008","101469","70348","11850","2567","81053","27559","7571","3417","71511","1450","10345","65671","9465"
"Apr 15, 2008","90258","57536","12891","7569","68620","24542","8136","8783","58299","527","11065","52770","10656"
"Apr 08, 2008","88174","59685","7996","4528","72927","23724","7014","6198","59103","930","11088","54942","8777"
"Apr 01, 2008","72433","41035","4067","10506","59894","20842","8422","14004","46501","998","10966","33737","4064"
"Mar 25, 2008","71646","40242","4622","8883","58804","22361","8060","14058","43827","521","9815","31860","7378"
"Mar 18, 2008","72466","40625","5060","6003","56149","25838","11257","4879","44877","2191","7610","35042","6231"
"Mar 11, 2008","93044","47880","16188","17602","67479","27439","9254","5410","50517","1649","7481","43066","12561"
"Mar 04, 2008","90774","55808","18422","6127","62910","28807","9410","3023","56194","1752","7309","50372","13787"
"Feb 26, 2008","94774","57201","20357","9311","65590","28192","8757","2587","59343","2573","7515","54093","14881"
"Feb 19, 2008","94144","58464","18044","8022","66708","27637","9371","2249","60419","2550","7019","56298","13199"
"Feb 12, 2008","86843","53483","17615","6134","61036","27210","8176","2093","55895","2473","6733","50199","11640"
"Feb 05, 2008","73676","45325","12428","5230","51209","23106","10024","2612","45453","2740","6375","40392","8320"
"Jan 29, 2008","65613","29037","12728","12657","42613","23831","10184","3698","33658","5512","6013","27667","9887"
"Jan 22, 2008","68055","23779","18172","19825","37258","24383","12557","14035","28540","6504","5285","18279","16768"
"Jan 15, 2008","81641","40712","15252","13604","58118","27297","8243","6098","50205","8383","5155","35139","13814"
"Jan 08, 2008","78398","35947","12551","12975","54657","29069","10783","7104","47857","8407","5165","30081","11592"
"Dec 31, 2007","60423","26901","8877","12940","43994","20582","7552","7659","37009","6142","5165","22066","8068"
"Dec 24, 2007","57131","24100","10560","11152","39267","21689","7114","8465","30051","3293","5083","19812","9751"
"Dec 18, 2007","54969","19365","8328","13956","38769","21476","7700","9254","30517","415","5820","18061","7519"
"Dec 11, 2007","75747","36148","3183","17612","64409","21987","8155","10478","46763","3044","8452","29339","1311"
"Dec 04, 2007","67940","31152","7633","15645","49535","20788","10417","12800","35929","1709","8619","25444","6382"
"Nov 27, 2007","64572","30147","4493","14051","51273","20331","8763","12473","35004","2474","12510","23852","2820"
"Nov 20, 2007","70026","35304","4808","14247","57792","20298","7249","9371","42210","3393","11699","30755","2541"
"Nov 13, 2007","78011","38876","6048","15471","62608","22928","8619","6456","50350","5196","8484","35131","3843"
"Nov 06, 2007","93618","59911","9274","8185","75825","25257","8254","4868","68949","8117","8999","52951","4516"
"Oct 30, 2007","88532","54852","8830","8531","73210","24944","6287","5282","65890","8067","8883","48405","4787"
"Oct 23, 2007","85160","51672","8019","9591","68892","23692","8044","4738","61916","8392","8952","45350","3545"
"Oct 16, 2007","96797","64754","9165","7431","79191","24281","8110","4098","73343","9373","9317","57213","3251"
"Oct 09, 2007","95293","61054","12003","9052","76234","24938","6807","3421","73136","10088","9332","53215","3327"
"Oct 02, 2007","97556","66857","12225","5729","78473","24970","6858","3082","75625","9321","9332","59331","3603"
"Sep 25, 2007","74017","46504","7462","4391","60079","22856","6210","2231","51447","5611","9491","42204","2377"
"Sep 18, 2007","59950","34512","11396","2703","41350","22486","6955","1794","35110","4310","11324","30755","2852"
"Sep 11, 2007","106674","39919","9472","43498","84624","22093","11414","35532","63934","3754","11368","33125","3644"
"Sep 04, 2007","103527","36282","9762","47591","80156","18480","12435","43989","60464","2836","11402","30423","7746"
"Aug 28, 2007","96642","23209","11250","53347","72862","19822","12266","51414","58686","2118","10634","18038","8109"
"Aug 21, 2007","95901","24197","19221","51179","66498","19427","9084","47437","52448","2572","10271","20172","15796"
"Aug 14, 2007","105080","42572","19252","34581","75452","26308","8757","30419","59222","3337","9743","36393","15992"
"Aug 07, 2007","110617","52971","22252","31815","78037","25046","9543","28334","60595","3335","9743","43785","19365"
"Jul 31, 2007","108022","54254","18481","27336","78588","25669","10190","18250","62191","6363","9441","43791","13555"
"Jul 24, 2007","118608","75651","8808","9799","94630","31431","13443","7271","84194","7206","9961","68472","3405"
"Jul 17, 2007","120509","78022","9766","9972","97491","31421","12158","6191","86461","6552","9961","73747","4621"
"Jul 10, 2007","110984","69945","4787","6466","93890","33744","11478","6296","82110","6486","9884","61846","1300"
"Jul 03, 2007","109147","68053","9956","10171","89064","30109","9313","4020","76592","6484","9884","63858","4974"
"Jun 26, 2007","111504","73314","6339","4639","93141","32752","11225","2355","81975","5250","9884","69499","2318"
"Jun 19, 2007","115118","75187","9974","7354","95081","31175","8661","1794","83621","5276","9925","75095","5070"
"Jun 12, 2007","157047","90443","17069","29955","125734","34828","12423","9423","93079","5391","9367","82522","12296"
"Jun 05, 2007","122120","85106","7850","6599","101954","30017","11918","6536","90339","5367","9367","77977","3457"
"May 29, 2007","97790","61546","22208","10925","62351","24724","12636","13953","50969","5511","9367","49861","17667"
"May 22, 2007","103300","66861","19561","10057","71475","25787","11669","11288","59071","5168","9367","55601","15269"
"May 15, 2007","114784","83700","8562","4597","94056","26113","11792","4950","81093","5116","9367","75273","5757"
"May 08, 2007","114679","81980","8354","5933","92016","26423","13966","6165","79207","5132","8751","72508","6342"
"May 01, 2007","107911","72663","8818","6652","86586","28596","12507","5773","75467","5087","8309","63429","5964"
"Apr 24, 2007","123137","85191","8714","7331","101405","30615","13018","6220","90165","5046","8309","76414","4085"
"Apr 17, 2007","123468","88724","10407","4980","100022","29505","12780","3079","89452","4528","8023","84400","6496"
"Apr 10, 2007","117562","80577","6222","5038","95867","30607","14133","3331","87852","5526","8052","75062","1810"
"Apr 03, 2007","121869","87803","5972","4459","103094","28317","11513","3423","94422","4921","7673","81760","1610"
"Mar 27, 2007","120220","88508","7911","3580","100030","26870","11017","2201","94527","3616","7673","84064","2082"
"Mar 20, 2007","104097","71585","8420","3550","83267","27027","10475","1979","74642","2982","7673","68811","4962"
"Mar 13, 2007","132184","52719","4612","52390","112672","24170","11995","37419","86046","3009","6510","48768","4712"
"Mar 06, 2007","120959","45971","18961","49184","89906","24452","10740","41394","80615","2676","6424","43390","15551"
"Feb 27, 2007","140036","92669","9594","16207","118486","31137","11933","10683","110965","4317","6579","87951","4302"
"Feb 20, 2007","123639","76535","6918","19611","105158","27474","11544","13283","95149","4787","6405","73481","3851"
"Feb 13, 2007","115145","69996","5128","20776","98159","24320","11805","14702","89372","4745","6405","66426","1094"
"Feb 06, 2007","117781","70813","9568","23375","96725","22873","10768","18196","87564","4655","6155","66444","7203"
"Jan 30, 2007","116294","70120","5915","18993","98520","26464","11142","15420","90203","4865","6472","65490","2346"
"Jan 23, 2007","127566","86840","9592","11257","108961","29469","9013","7079","105358","5375","6229","83391","3358"
"Jan 16, 2007","121645","73505","6749","17498","103896","30610","10968","13766","100492","4934","5317","70505","1426"
"Jan 09, 2007","116268","61978","12100","26843","94404","26676","8993","20081","92411","4722","4405","59948","4693"
"Jan 03, 2007","132225","97410","8587","5058","115664","29757","7974","1804","115699","4431","4401","93560","1038"
"Dec 26, 2006","128732","92051","7016","7440","115522","29241","6194","1322","114725","2756","4401","91962","1011"
"Dec 19, 2006","129934","95543","6643","3877","117463","30376","5690","863","115843","2112","4401","94063","500"
"Dec 12, 2006","170902","92025","11111","40752","145481","33542","9727","4883","108342","1290","1482","91279","8630"
"Dec 05, 2006","129455","88467","13156","6613","108357","33691","7258","1147","105865","1590","1857","87404","8240"
"Nov 28, 2006","123916","90263","10505","1602","103506","31223","9077","1559","100092","1833","1257","86929","9984"
"Nov 21, 2006","108253","75236","7775","2370","90452","30647","10026","1409","87307","1814","1840","72374","7084"
"Nov 14, 2006","105229","71619","6669","3090","89581","30520","8979","1211","86792","769","1848","69343","5828"
"Nov 07, 2006","123491","94014","8399","832","105593","28645","9499","1413","99326","561","1826","90093","9942"
"Oct 31, 2006","107657","78430","7077","2322","89841","26642","10476","1322","82021","0","2495","76703","9572"
"Oct 24, 2006","87502","61738","5314","2506","72762","23258","9426","858","66533","0","2576","61217","7573"
"Oct 17, 2006","74025","49027","9338","4191","56534","20807","8153","1250","51534","0","2524","49709","10242"
"Oct 10, 2006","65437","43831","8581","3157","47002","18433","9838","917","41219","0","2412","44942","8553"
"Oct 03, 2006","56292","31493","9912","7190","37403","17609","8977","918","34362","0","2321","36950","9317"
"Sep 26, 2006","57337","34442","4353","3532","44390","19363","8594","916","41180","421","1826","35614","3493"
"Sep 19, 2006","61952","39055","5423","2905","48997","19992","7532","851","44856","434","1826","39661","5395"
"Sep 12, 2006","69370","25739","1205","19295","55186","22378","11021","3738","42809","1032","1257","29428","721"
"Sep 05, 2006","81372","49725","1779","4187","71468","27460","8125","1180","65228","1166","906","49600","3685"
"Aug 29, 2006","63348","34383","1142","4827","55290","24138","6916","1859","51806","1247","906","33721","522"
"Aug 22, 2006","62131","31584","1509","6071","53113","24476","7509","946","49951","1961","906","32508","995"
"Aug 15, 2006","72893","42751","3659","4684","62087","25458","7147","527","59716","2169","906","42703","3162"
"Aug 08, 2006","65353","36364","3307","4646","53975","24343","8071","627","51956","2163","906","35632","2293"
"Aug 01, 2006","67931","40195","2082","3493","57753","24243","8096","1110","53256","1971","906","38784","2889"
"Jul 25, 2006","62339","37046","3654","3560","50202","21733","8483","1108","43881","1964","906","36059","5412"
"Jul 18, 2006","54649","30614","2399","4185","44690","19850","7560","1424","36607","1923","906","29627","5382"
"Jul 11, 2006","51757","21901","4965","10403","36251","19062","10150","5761","27506","1914","906","20895","6892"
"Jul 03, 2006","45680","17141","12080","11331","24672","17143","8863","6319","21168","2344","1246","17090","11015"
"Jun 27, 2006","42014","14220","11514","10614","21734","17180","8766","4966","18149","1730","1246","15281","10449"
"Jun 20, 2006","37629","11753","14165","10406","15936","15470","7528","3487","12858","1518","1246","14606","13651"
"Jun 13, 2006","81160","23302","11350","37012","61109","20648","8503","20830","48847","1346","1653","24706","8163"

