Commitments of Traders Historical Report for "NZD"
,,Non-Commercial Positions,,Commercial Positions,,Non-Reportable Positions,,Dealer Positions,,Asset Manager Positions,,Leveraged Funds Positions,,
Date,Open Interest,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,
"May 19, 2015","26331","11192","13423","11720","8044","2869","4314","12328","6781","1359","2315","8790","10662"
"May 12, 2015","25525","14268","12498","7678","8233","3009","4224","7846","7163","699","2481","12148","9329"
"May 05, 2015","28379","19585","10521","4813","13039","3152","3990","6207","12120","832","2321","17019","7447"
"Apr 28, 2015","28071","18281","8101","5134","15431","3745","3628","6050","14421","942","2239","15894","5550"
"Apr 21, 2015","26617","18473","9985","4241","11950","3470","4249","5274","11031","870","1944","16097","7634"
"Apr 14, 2015","25176","17081","11078","4579","9134","2979","4427","5205","7633","780","1739","15128","9277"
"Apr 07, 2015","24920","16950","11172","4489","8929","2982","4320","5174","7234","655","1913","15288","9180"
"Mar 31, 2015","24049","16443","12412","4473","5776","2627","5355","5296","4605","664","1913","14640","9811"
"Mar 24, 2015","20958","12149","13015","5470","2413","2707","4898","6171","689","838","1882","10290","11198"
"Mar 17, 2015","23317","13117","14258","7155","2711","2302","5605","7969","361","877","1882","10934","12961"
"Mar 10, 2015","29726","13347","15827","11646","4560","1788","6394","9218","1072","898","1735","13672","13027"
"Mar 03, 2015","27610","14597","15964","9773","4434","1810","5782","7508","1183","813","1600","15173","13663"
"Feb 24, 2015","27328","11107","15437","13392","4561","1954","6455","12179","409","686","1602","10943","14145"
"Feb 17, 2015","27700","10021","15774","14702","4543","2198","6604","13216","378","793","1601","9871","14507"
"Feb 10, 2015","26593","9272","15472","15243","4125","1937","6855","13921","169","888","1601","8509","14131"
"Feb 03, 2015","25687","10537","15034","13108","3821","1883","6673","11484","262","789","804","9941","13455"
"Jan 27, 2015","25594","11908","15567","11093","3581","2298","6151","9805","238","686","804","11456","14223"
"Jan 20, 2015","22818","10941","12758","7997","4228","3524","5476","6435","236","855","365","10455","12459"
"Jan 13, 2015","21064","8396","10172","9158","3839","2943","6486","7739","0","1060","823","6931","9229"
"Jan 06, 2015","19437","9865","10772","6679","2816","2421","5377","5947","0","1017","825","9043","9412"
"Dec 30, 2014","18071","8236","10082","6733","2636","2775","5026","6338","0","946","828","7170","8919"
"Dec 23, 2014","19295","9786","11194","7099","2655","2040","5076","6445","0","943","828","8361","10309"
"Dec 16, 2014","18447","9865","10504","5858","2611","2371","4979","5207","0","1054","820","8275","9483"
"Dec 09, 2014","23550","9786","12081","10974","5042","2075","5712","8306","3273","1605","809","8073","11160"
"Dec 02, 2014","20448","9272","10952","8156","3848","2437","5065","6553","3080","1132","813","8667","9789"
"Nov 25, 2014","21096","9630","11924","8276","3708","2757","5031","7270","3001","850","813","9077","10720"
"Nov 18, 2014","19907","9134","10381","8111","4159","2440","5145","7380","3240","898","813","8137","9374"
"Nov 11, 2014","19809","9244","10233","8368","3957","1905","5327","7550","3029","1038","559","8304","9339"
"Nov 04, 2014","23716","9737","13846","11941","3892","1577","5517","10523","3053","1046","362","9071","13217"
"Oct 28, 2014","22023","8506","12404","10951","4390","2155","4818","10012","3704","1072","118","7538","11370"
"Oct 21, 2014","21311","8526","10858","10519","4654","1793","5326","9320","3684","1078","118","7835","9926"
"Oct 14, 2014","21317","9171","11555","9967","4482","1796","4897","8640","3986","1260","118","8851","10333"
"Oct 07, 2014","19214","10052","10152","6708","4345","2049","4312","5231","3877","1462","116","9522","9227"
"Sep 30, 2014","18209","10092","10028","5356","3214","2352","4558","3082","2589","1388","0","10205","9249"
"Sep 23, 2014","16146","9779","7938","3664","3873","2507","4139","2254","3603","1513","0","9179","7451"
"Sep 16, 2014","16050","9814","8694","3703","3664","2376","3535","2310","3057","1674","0","9064","8542"
"Sep 09, 2014","24920","14369","4847","5346","15048","3434","3254","4007","7990","2049","189","12618","8277"
"Sep 02, 2014","23319","15623","5451","4328","14831","3162","2831","3193","8102","1664","189","14148","8325"
"Aug 26, 2014","23619","16405","4564","3483","16020","3502","2806","2377","9364","1514","189","15090","7151"
"Aug 19, 2014","24048","16796","4764","3600","16042","3441","3031","2384","9956","1514","189","15546","6824"
"Aug 12, 2014","25214","17913","4484","3376","17731","3704","2778","2157","11714","1862","189","16142","6494"
"Aug 05, 2014","25603","18949","4449","3057","18339","3397","2615","2106","12566","1856","189","17245","6446"
"Jul 29, 2014","30531","23552","8263","2884","19439","3870","2604","1861","13761","1886","189","22164","10433"
"Jul 22, 2014","32728","26028","10896","2581","18458","3919","3174","1058","12842","1916","509","25013","12656"
"Jul 15, 2014","32879","26570","11117","2140","17414","3969","4148","762","11352","1860","509","25571","12609"
"Jul 08, 2014","36123","26750","12334","1959","16826","4214","3763","636","11103","1917","509","25637","12960"
"Jul 01, 2014","33455","26563","17578","2890","12759","3802","2918","1625","9156","2048","509","25260","16330"
"Jun 24, 2014","31415","24855","18703","2739","9621","3476","2746","1580","6040","1996","509","23543","17601"
"Jun 17, 2014","28467","21671","17938","2667","7656","3784","2528","1628","3984","2039","829","20155","16968"
"Jun 10, 2014","32946","20401","3546","5419","23502","3944","2716","1282","19549","1876","189","19049","4157"
"Jun 03, 2014","30066","22400","4869","2986","21608","4032","2941","1535","20571","1933","189","20593","4923"
"May 27, 2014","30649","22034","4090","3654","23716","4757","2639","2425","22419","2554","189","20150","4379"
"May 20, 2014","30556","22486","4892","3565","23040","4278","2397","2337","21911","2544","509","20599","4284"
"May 13, 2014","30932","23806","4466","2439","23434","4445","2790","1552","22236","2111","509","22012","4228"
"May 06, 2014","33025","25027","4334","2686","24207","5108","4280","2074","22878","1685","509","23390","4468"
"Apr 29, 2014","29858","22979","4499","1791","22364","4876","2783","1341","20984","1468","189","21399","4761"
"Apr 22, 2014","32579","26056","5881","1532","24018","4769","2458","1103","22814","1620","189","21831","6009"
"Apr 15, 2014","33100","26671","6824","1477","23326","4742","2740","1099","21726","1604","189","22390","7297"
"Apr 08, 2014","32898","26521","6755","1477","23279","4696","2660","1055","21825","1586","189","22536","7368"
"Apr 01, 2014","32313","25765","7285","1439","22307","4887","2499","946","20777","1391","189","21919","8014"
"Mar 25, 2014","32748","26243","8030","1234","22092","5005","2360","884","20030","1327","189","24745","9025"
"Mar 18, 2014","31463","24645","8894","1243","19745","5371","2620","976","17832","857","189","23334","9942"
"Mar 11, 2014","31905","21155","6706","1586","17882","4927","3080","1041","17514","711","189","20332","6147"
"Mar 04, 2014","25616","19346","5914","1291","16808","4305","2220","1031","16521","855","189","18171","5360"
"Feb 25, 2014","22142","16529","5547","1367","13877","3663","2135","1042","13375","848","207","15468","5032"
"Feb 18, 2014","21516","15331","6425","1872","12362","3589","2005","1667","11949","827","209","14158","5793"
"Feb 11, 2014","19085","13176","5535","2021","10674","3120","2108","1856","10602","845","209","11942","4957"
"Feb 04, 2014","20098","14588","6556","1732","10020","3165","2909","1683","10150","1183","209","12726","5788"
"Jan 28, 2014","21796","16606","6921","947","11872","3469","2229","899","11227","1152","209","14609","6240"
"Jan 21, 2014","22817","17330","8774","1258","11346","3667","2135","941","10891","1242","209","15311","8311"
"Jan 14, 2014","22870","17539","7925","1117","12629","4012","2114","941","11743","1205","0","15626","8082"
"Jan 07, 2014","20039","14803","6937","922","10754","4032","2066","951","9977","1152","0","12895","6964"
"Dec 31, 2013","18748","14198","7491","693","9170","3575","1805","941","7914","1150","0","12082","8125"
"Dec 24, 2013","18668","13899","7443","880","9060","3607","1883","979","7736","1141","0","11651","8246"
"Dec 17, 2013","17939","12842","7169","871","8217","3974","2301","986","6702","818","0","11193","8057"
"Dec 10, 2013","19953","13183","4630","1803","12497","4363","2222","1403","10950","629","0","11486","4626"
"Dec 03, 2013","18318","13660","6021","1069","9785","3337","2260","1409","9323","629","207","12038","5953"
"Nov 26, 2013","20919","16064","5815","1352","12825","3497","2273","1573","11737","617","207","14485","6193"
"Nov 19, 2013","24450","18940","6464","1910","15519","3487","2354","1616","14616","832","207","17649","6534"
"Nov 12, 2013","21996","16814","6448","1664","13288","3403","2145","1461","12793","1007","207","15410","6385"
"Nov 05, 2013","22367","16937","7229","1603","12732","3824","2403","1499","12139","979","207","15333","7298"
"Oct 29, 2013","23564","17705","7080","1964","14552","3892","1929","1477","13877","984","207","16168","7233"
"Oct 22, 2013","27336","21349","8235","1634","17331","4348","1765","1473","16428","1057","207","19713","8449"
"Oct 15, 2013","24608","19379","6711","1317","16118","3897","1764","1445","15312","603","207","17945","6998"
"Oct 08, 2013","23230","18343","7577","1074","13650","3808","1998","1438","12845","462","207","16829","7863"
"Oct 01, 2013","22577","17706","6815","911","14017","3955","1740","1432","13019","377","207","16143","6935"
"Sep 24, 2013","19621","15470","7415","845","10382","3301","1819","1404","9166","390","207","13963","7490"
"Sep 17, 2013","15842","12463","6806","913","7042","2461","1989","1407","6023","281","310","11181","6783"
"Sep 10, 2013","15097","8068","8669","4501","3656","2379","2623","4218","1899","300","200","6665","9078"
"Sep 03, 2013","13105","6384","7181","4609","2732","2094","3174","5217","1426","585","265","4492","6915"
"Aug 27, 2013","12193","7463","7211","2092","2292","2299","2351","2505","1309","378","316","5715","7268"
"Aug 20, 2013","13500","9760","7370","1066","3612","2389","2233","1490","2674","266","336","8199","7287"
"Aug 13, 2013","11976","6632","6435","2725","2607","2436","2751","3024","1812","146","365","5457","6553"
"Aug 06, 2013","11572","4595","6134","4667","1899","2106","3335","4934","750","146","372","3223","6341"
"Jul 30, 2013","12153","5593","6113","3916","2747","2461","3110","4098","1501","253","346","3945","6279"
"Jul 23, 2013","12613","4517","6363","6125","2243","1971","4007","6394","713","304","542","2895","6884"
"Jul 16, 2013","12904","4224","6968","6403","1656","2253","4256","6860","142","146","509","2817","7528"
"Jul 09, 2013","12512","5390","6398","5003","1494","2091","4592","5623","217","146","516","4027","6771"
"Jul 02, 2013","12384","5288","6462","5151","1481","1895","4391","5954","126","146","508","3907","6964"
"Jun 25, 2013","11632","5377","6088","4617","1357","1577","4126","4877","0","146","488","4117","6563"
"Jun 18, 2013","11742","8469","6343","1511","1543","1760","3854","2333","255","146","458","6921","6848"
"Jun 11, 2013","26293","8940","6287","15339","15573","1969","4388","13621","11446","146","326","8168","7373"
"Jun 04, 2013","25530","11700","5687","11883","15641","1905","4160","11736","13210","146","327","10609","6618"
"May 28, 2013","29377","19666","5655","7407","19788","2245","3875","7217","17265","0","419","18459","6012"
"May 21, 2013","32833","23978","6196","5914","19888","2920","6728","5776","17230","116","419","22505","6764"
"May 14, 2013","37320","30436","7220","3428","26128","3362","3878","3389","22806","521","407","27608","8196"
"May 07, 2013","46005","37775","9239","3069","33070","5032","3567","3528","28961","516","407","34718","11269"
"Apr 30, 2013","46571","38184","9134","2743","34388","5515","2920","3246","30601","524","385","35098","11163"
"Apr 23, 2013","45127","38027","10322","2374","31703","4608","2984","2746","28579","521","433","36176","11546"
"Apr 16, 2013","46640","39986","9178","2030","34561","4503","2780","2438","31843","323","258","37919","10300"
"Apr 09, 2013","42549","35358","10208","2234","28924","4847","3307","2745","26199","486","272","33161","11472"
"Apr 02, 2013","39229","31358","12971","2885","23660","4876","2488","3514","21226","697","225","28988","13967"
"Mar 26, 2013","34922","27946","11030","1943","21484","4923","2298","2885","19408","752","108","25258","12062"
"Mar 19, 2013","28933","23384","10907","2269","15389","3168","2525","3290","13860","722","108","21132","11742"
"Mar 12, 2013","32813","24250","4900","3591","24022","3832","2751","3606","16964","744","108","21908","7630"
"Mar 05, 2013","31547","23812","4768","3391","23741","4009","2703","3977","17419","665","108","22061","7813"
"Feb 26, 2013","32864","23570","3273","2987","24627","4281","2938","2883","20128","680","0","22398","4220"
"Feb 19, 2013","37555","28153","3460","3192","31128","5449","2206","3319","25869","995","0","25695","4290"
"Feb 12, 2013","35107","24898","3560","3018","27701","5555","2210","3463","22814","838","0","23170","4441"
"Feb 05, 2013","37058","26343","3643","3054","29818","6253","2189","3190","25101","766","0","24701","4682"
"Jan 29, 2013","35480","26830","5014","3271","28344","4806","1549","3349","23323","708","0","25050","6061"
"Jan 22, 2013","37179","28815","5283","2733","29667","5268","1866","2996","25391","831","0","27032","5908"
"Jan 15, 2013","38654","29920","7658","3202","28841","5170","1793","3216","24710","604","0","28613","8176"
"Jan 08, 2013","36531","26635","7415","4735","26913","4932","1974","3020","23380","494","0","26957","7815"
"Dec 31, 2012","34531","25832","8750","4147","23921","4321","1629","2917","20052","344","0","26054","9411"
"Dec 24, 2012","40135","27425","12686","5177","25784","7304","1436","2847","21714","344","0","28806","13306"
"Dec 18, 2012","42446","31830","17600","4529","22939","5931","1751","1724","17913","454","0","33874","19269"
"Dec 11, 2012","41381","29560","4960","2845","31436","6225","2234","1624","27885","629","0","28489","5174"
"Dec 04, 2012","32167","23272","2184","3771","27225","4708","2342","1564","24587","871","0","23763","2469"
"Nov 27, 2012","31901","21653","2943","5539","26972","4487","1764","1307","23759","965","124","24173","3268"
"Nov 20, 2012","29757","21436","3578","4087","23693","4012","2264","1307","20672","846","124","22921","3951"
"Nov 13, 2012","33252","23692","4498","5019","26577","4319","1955","1489","23594","573","252","26271","5013"
"Nov 06, 2012","35323","24440","5052","5508","28113","5153","1936","1542","25174","835","252","27051","5566"
"Oct 30, 2012","31020","20849","4104","5473","24721","4472","1969","1515","22063","736","252","23533","4450"
"Oct 23, 2012","29136","20528","4179","4011","22716","4466","2110","1406","20415","614","252","22004","4636"
"Oct 16, 2012","29486","20646","4362","3950","23402","4753","1585","1369","20725","612","252","21773","4947"
"Oct 09, 2012","30497","21075","4365","3857","24123","5428","1872","1570","21164","297","0","22318","5441"
"Oct 02, 2012","34171","25298","3917","3456","28120","5191","1908","1492","24940","245","0","26487","5037"
"Sep 25, 2012","32787","23389","3424","3973","27511","5295","1722","1613","23560","233","0","24298","5054"
"Sep 18, 2012","29331","20402","3797","4067","23695","4733","1710","1390","20340","414","0","21576","5395"
"Sep 11, 2012","27152","13641","3609","8115","20781","4667","2033","4559","16252","222","0","12772","3902"
"Sep 04, 2012","25393","14815","3414","7271","19836","3179","2015","6056","18352","244","0","14802","3668"
"Aug 28, 2012","31374","18215","3986","9294","25514","3739","1748","5360","23914","330","100","20932","4166"
"Aug 21, 2012","31984","19835","3463","7596","26527","4429","1870","3884","24773","438","116","22324","3742"
"Aug 14, 2012","30100","18273","3026","7482","25208","4221","1742","3942","23633","530","0","20515","3462"
"Aug 07, 2012","28945","17808","3220","6619","23871","4375","1711","3746","22765","240","124","20144","3373"
"Jul 31, 2012","24967","13659","3312","7151","19684","3971","1785","4485","18763","115","101","15913","3408"
"Jul 24, 2012","23206","11703","3924","8382","17039","2987","2109","6529","15727","0","101","13000","3473"
"Jul 17, 2012","23328","10986","4047","8749","17052","3459","2095","6376","16266","100","205","12962","3788"
"Jul 10, 2012","22356","11434","5843","7057","14771","3731","1608","5011","13635","210","232","12973","5683"
"Jul 03, 2012","20483","9862","5542","7158","12967","3329","1840","5421","11739","427","261","10875","5244"
"Jun 26, 2012","16601","6108","5532","7651","8737","2693","2183","6704","8023","240","397","6308","4600"
"Jun 19, 2012","12612","3564","5777","6587","4245","2312","2441","6380","3637","102","455","3372","5096"
"Jun 12, 2012","27485","6640","10525","18395","12864","1822","3468","7817","5513","0","377","6795","10500"
"Jun 05, 2012","21530","6575","12105","13207","6024","1596","3249","8903","5377","0","277","6979","11712"
"May 29, 2012","21453","5798","11006","13817","7012","1680","3277","9065","5387","0","298","6781","11611"
"May 22, 2012","21439","8418","9927","11398","8145","1623","3367","8373","5806","211","130","7433","11528"
"May 15, 2012","17263","9124","6527","5462","8723","2515","1851","4093","6853","402","0","7320","7935"
"May 08, 2012","17969","11688","5464","3427","9902","2729","2478","2495","9006","385","100","9968","5718"
"May 01, 2012","19815","12155","4130","3302","14182","4233","1378","2561","14657","392","0","11931","3275"
"Apr 24, 2012","19126","13984","4498","1304","13030","3737","1497","1992","13136","550","109","12207","3943"
"Apr 17, 2012","23952","16999","5060","3151","17201","3802","1691","2026","17195","568","113","16937","4615"
"Apr 10, 2012","21802","15433","8263","2835","11762","3391","1634","2027","15180","544","379","15257","4118"
"Apr 03, 2012","20753","14477","8631","2543","10403","3583","1569","1860","13955","506","255","14040","4486"
"Mar 27, 2012","20247","14046","10062","2594","8703","3455","1330","1934","11956","551","305","13728","6166"
"Mar 20, 2012","20288","14686","10476","2300","7757","3086","1839","1826","11058","626","388","14135","6449"
"Mar 13, 2012","32911","19223","6000","5280","20713","3954","1744","1614","11192","848","325","18199","11409"
"Mar 06, 2012","29950","23506","6718","2039","20754","3922","1995","1584","14894","744","401","22096","11667"
"Feb 28, 2012","35159","27006","4892","3110","28059","4625","1790","1648","22324","541","399","26994","9861"
"Feb 21, 2012","36889","29422","5211","2712","29577","4337","1683","1591","23348","540","350","29261","10708"
"Feb 14, 2012","36704","29202","5332","2769","29272","4312","1679","1692","22974","457","353","29368","10935"
"Feb 07, 2012","35020","28201","4866","1992","28240","4447","1534","1712","22070","265","190","27747","10504"
"Jan 31, 2012","31627","25330","10533","1796","19087","4121","1627","1634","19157","0","449","25072","9571"
"Jan 24, 2012","25569","20232","7300","1715","16265","3256","1638","1702","16053","101","601","19979","6569"
"Jan 17, 2012","20955","16195","6740","1478","12208","2916","1641","1516","11925","183","547","15809","6033"
"Jan 10, 2012","14173","10658","5629","542","6388","2607","1790","1788","5865","0","430","9247","5047"
"Jan 03, 2012","10812","7857","5421","687","2984","2043","2182","2043","2469","0","200","6336","5394"
"Dec 27, 2011","10181","6571","5166","1540","2351","1845","2439","2890","1836","0","169","4956","5012"
"Dec 20, 2011","9442","5735","5123","1834","1811","1648","2283","3289","1296","0","274","4115","4855"
"Dec 13, 2011","28686","11148","5765","15164","19901","1823","2469","15677","18557","0","261","10126","5990"
"Dec 06, 2011","27597","10745","6888","15376","18497","1475","2211","15860","17626","0","294","9723","6607"
"Nov 29, 2011","28277","11018","7300","15819","18612","1440","2365","16332","16755","0","363","10019","8271"
"Nov 22, 2011","26870","12639","4723","12745","19574","1486","2573","13243","18053","0","254","11596","5646"
"Nov 15, 2011","25966","14255","3641","9807","20317","1904","2008","10691","19223","0","254","13105","4128"
"Nov 08, 2011","24750","14585","3035","8111","20379","2049","1331","8895","19834","0","238","13494","2999"
"Nov 01, 2011","24021","13394","2739","8317","19682","2310","1600","8486","18698","0","238","12797","2890"
"Oct 25, 2011","24675","13298","4079","9443","19200","1934","1396","9655","18524","146","388","12555","3867"
"Oct 18, 2011","24055","12445","4220","9752","17898","1858","1937","10355","17264","158","238","11317","4269"
"Oct 11, 2011","25059","12075","5237","11594","17538","1288","2182","12091","16387","191","238","10987","5755"
"Oct 04, 2011","26211","12929","7363","11686","16078","1494","2668","12144","14542","193","213","11905","8150"
"Sep 27, 2011","23804","14475","4884","7068","16921","2261","1999","7412","15934","457","0","13175","5588"
"Sep 20, 2011","22307","16511","2946","2437","18019","3359","1342","2409","17720","455","0","15530","3078"
"Sep 13, 2011","34664","19303","1639","10392","30727","4806","2135","4371","23443","436","0","17508","2059"
"Sep 06, 2011","27939","19215","1545","4090","24315","4620","2065","4175","23722","509","0","17520","2135"
"Aug 30, 2011","26856","17953","1388","4625","24059","4207","1338","4518","23380","360","0","16555","2067"
"Aug 23, 2011","26504","17980","1104","4305","23942","4119","1358","4299","22942","347","115","16731","1989"
"Aug 16, 2011","26705","19214","797","3774","24389","3717","1519","3356","23170","272","155","18410","1861"
"Aug 09, 2011","28943","21588","1161","2937","25502","4285","2147","2737","24030","272","187","20743","2446"
"Aug 02, 2011","33788","25808","1682","2540","30637","5307","1336","1613","29358","266","198","25119","2762"
"Jul 26, 2011","32793","25241","1950","2498","29111","4940","1618","1866","27804","264","227","24113","3029"
"Jul 19, 2011","31072","23364","1926","2745","27376","4849","1656","2083","26083","267","232","22583","2986"
"Jul 12, 2011","29745","22687","3103","2838","25417","4220","1225","2157","24145","259","232","22147","4142"
"Jul 05, 2011","30520","22648","3662","3381","25687","4491","1171","2480","24889","215","229","22179","4125"
"Jun 28, 2011","29652","22242","3878","2998","24437","4412","1337","2387","23483","217","284","21678","4442"
"Jun 21, 2011","30261","22942","4093","2970","24942","4349","1226","2213","23657","223","266","22306","4943"
"Jun 14, 2011","31432","23520","4302","3507","26051","4405","1079","2084","24345","227","317","23686","5452"
"Jun 07, 2011","37227","23573","7569","8573","28106","4935","1406","1777","22419","223","166","24133","7450"
"May 31, 2011","30915","23579","7855","3089","21686","4231","1358","1612","21161","108","200","23937","7798"
"May 24, 2011","30930","23234","9358","4023","20138","3673","1434","1612","19540","317","204","24474","9613"
"May 17, 2011","29636","22518","9894","3827","18443","3291","1299","1612","17814","409","356","23434","10004"
"May 10, 2011","30504","22828","9114","3826","20049","3845","1336","1591","19539","577","150","23438","9315"
"May 03, 2011","31620","22522","9722","4593","20380","4265","1278","1749","19938","1436","135","22929","9872"
"Apr 26, 2011","27220","19205","7748","3523","18088","4279","1171","1634","16878","554","299","19524","8273"
"Apr 19, 2011","25789","17722","8383","3666","15986","4188","1207","1612","14791","697","309","18063","9017"
"Apr 12, 2011","21143","14233","7897","3348","11788","3562","1458","1881","10760","126","454","14555","8453"
"Apr 05, 2011","16197","10129","7434","2772","7022","3293","1738","2697","6559","0","147","9511","7720"
"Mar 29, 2011","13401","6598","6359","4356","4767","2231","2059","4227","3512","274","1215","5750","6359"
"Mar 22, 2011","13974","6005","7487","5713","3736","2044","2539","5590","2350","127","1196","5129","7623"
"Mar 15, 2011","15851","7277","10086","5986","3295","2378","2260","4216","1747","147","1209","7995","10295"
"Mar 08, 2011","27699","13467","9121","10783","15449","2600","2280","9274","7582","261","999","12491","14471"
"Mar 01, 2011","26966","15326","7915","8738","17260","2760","1649","8283","10224","0","1016","14195","13160"
"Feb 22, 2011","27830","15975","7874","8466","18270","3247","1544","7514","12157","0","399","15523","13163"
"Feb 15, 2011","27735","18018","8208","6570","18389","3147","1138","5431","12730","156","207","17529","9051"
"Feb 08, 2011","27897","20804","9947","3468","16994","3625","956","3731","15334","293","155","19533","7293"
"Feb 01, 2011","27450","20041","9771","3486","16667","3923","1012","3808","15162","0","105","18797","6995"
"Jan 25, 2011","26199","18507","9880","3744","15179","3948","1140","4459","13891","163","0","16773","6863"
"Jan 18, 2011","27636","21224","9977","2761","16664","3651","995","3366","15273","911","0","18980","6665"
"Jan 11, 2011","27358","20943","11323","2746","15156","3669","879","3390","14136","941","0","18756","7819"
"Jan 04, 2011","26443","21162","10431","2210","15002","3071","1010","3138","13965","495","0","18980","7297"
"Dec 28, 2010","25090","18570","10455","3991","13434","2529","1201","3759","12524","713","0","17081","7002"
"Dec 21, 2010","25081","17780","10414","5150","13326","2151","1341","4359","12303","501","0","17195","7059"
"Dec 14, 2010","24510","21314","8793","985","14758","2211","959","2017","13802","501","0","19194","9405"
"Dec 07, 2010","27595","22024","3763","2185","22194","3220","1472","2137","19926","460","0","20475","5104"
"Nov 30, 2010","27575","22982","4537","1301","21802","3292","1236","1910","20022","125","0","21567","6072"
"Nov 23, 2010","30969","26095","5026","1644","25160","3230","783","2011","23296","379","0","24704","6426"
"Nov 16, 2010","33423","28915","5470","1200","27077","3308","876","1890","25136","510","101","27041","6906"
"Nov 09, 2010","31494","26965","4715","991","25931","3538","848","1785","24204","496","0","25028","6102"
"Nov 02, 2010","28353","23393","4245","1356","22906","3604","1202","1759","21249","432","127","21980","5584"
"Oct 26, 2010","26754","21577","5706","1573","19978","3604","1070","1867","18123","474","257","20231","7113"
"Oct 19, 2010","27031","21477","6146","1856","19755","3698","1130","1961","17785","514","400","20300","7535"
"Oct 12, 2010","26437","21276","4703","1213","20607","3948","1127","1960","18351","578","726","19393","6052"
"Oct 05, 2010","26042","21339","5005","881","19451","3822","1586","1953","17658","650","136","19104","6351"
"Sep 28, 2010","25965","21604","4334","641","20115","3720","1516","1913","18003","600","136","19335","5804"
"Sep 21, 2010","26820","22636","4228","563","21198","3621","1394","1801","18702","532","136","20494","6082"
"Sep 14, 2010","25755","21414","4575","865","20102","3476","1078","1801","17476","865","0","19140","6669"
"Sep 07, 2010","27922","14648","5271","9876","20791","2735","1197","2906","14407","997","0","13793","4888"
"Aug 31, 2010","20099","12193","5236","4956","12678","2950","2185","3914","12726","1237","120","11359","4570"
"Aug 24, 2010","20271","14931","4248","1997","13798","3343","2225","2797","13489","564","254","11989","3842"
"Aug 17, 2010","23627","17595","5456","3229","16406","2803","1765","3400","14727","1461","120","14480","6342"
"Aug 10, 2010","25036","18992","6448","1889","16756","3411","1088","2970","16336","618","241","16863","5198"
"Aug 03, 2010","24399","20353","5294","816","17742","3230","1363","2222","16746","258","416","18203","5301"
"Jul 27, 2010","22919","18398","4724","1407","17037","3114","1158","2211","15400","867","100","16253","5486"
"Jul 20, 2010","18631","14523","5550","1511","11887","2597","1194","2251","10286","975","100","11247","6364"
"Jul 13, 2010","16798","12683","7231","1740","8103","2375","1464","2346","7362","1034","100","9378","7442"
"Jul 06, 2010","12959","8093","5516","2751","6141","2115","1302","3309","5601","1056","203","5904","5447"
"Jun 29, 2010","12880","8459","5973","1957","5511","2464","1396","3379","4138","183","100","6126","6484"
"Jun 22, 2010","10476","6721","5899","1194","3272","2561","1305","2965","1921","0","1030","4583","5661"
"Jun 15, 2010","9089","4329","6458","2855","1261","1905","1370","3764","338","0","1083","2726","6068"
"Jun 08, 2010","17962","6230","7099","10301","8902","1392","1922","8546","5910","0","1270","5294","5590"
"Jun 01, 2010","15586","7622","5418","6403","8285","1522","1844","6562","6948","0","1311","6537","4972"
"May 25, 2010","17760","11342","3680","5345","12089","1073","1991","5796","10397","0","1363","10136","3274"
"May 18, 2010","21357","16740","4187","2171","15281","2446","1889","3804","14584","0","463","14496","3900"
"May 11, 2010","24215","20428","3536","902","19501","2885","1178","2114","17646","660","399","17948","4225"
"May 04, 2010","23312","18961","3985","888","17835","3463","1492","2008","15630","523","574","16859","4887"
"Apr 27, 2010","21797","17554","4645","1118","15819","3125","1333","2155","13704","531","623","15616","5856"
"Apr 20, 2010","17911","14497","5745","508","10771","2906","1395","1918","9969","237","292","12528","5777"
"Apr 13, 2010","17540","13771","6620","657","9759","3112","1161","2078","9233","238","145","11866","6486"
"Apr 06, 2010","16221","12836","7333","606","7564","2779","1324","1896","7772","342","112","10858","6672"
"Mar 30, 2010","17143","13049","7243","1073","9012","3021","888","2019","9226","989","112","10882","6570"
"Mar 23, 2010","17599","13621","8132","1294","8155","2684","1312","1941","8365","1358","112","11410","7305"
"Mar 16, 2010","15638","11334","8525","1827","5970","2477","1143","2212","5998","1320","287","9162","7895"
"Mar 09, 2010","21863","11964","8717","7237","11490","2527","1521","4751","8086","1320","364","9822","8449"
"Mar 02, 2010","20158","13715","8603","4085","9678","2358","1877","3532","8062","1339","474","11657","8301"
"Feb 23, 2010","20201","14641","8249","3676","10223","1884","1729","3140","8949","1439","238","12587","7810"
"Feb 16, 2010","19679","14523","7088","3380","10366","1776","2225","2646","9146","1553","235","12599","6863"
"Feb 09, 2010","20171","14359","9636","3988","8734","1824","1801","2847","7765","1600","0","12645","9431"
"Feb 02, 2010","21312","15251","9868","3659","9838","2402","1606","2506","8936","1303","232","13744","9529"
"Jan 26, 2010","21440","16005","7534","2762","12630","2673","1276","2579","12234","1222","257","14152","7220"
"Jan 19, 2010","26917","22397","6041","1218","19664","3302","1212","2112","19064","1208","0","19907","5068"
"Jan 12, 2010","25732","21417","5734","1196","18810","3119","1188","2112","18530","1186","0","18956","4648"
"Jan 05, 2010","23053","18106","5133","1457","16490","3490","1430","1955","16068","1062","0","16458","5133"
"Dec 29, 2009","18893","13872","5067","2028","12604","2993","1222","2171","12522","1107","0","12540","5067"
"Dec 22, 2009","19372","15164","5418","1705","12386","2503","1568","1933","12312","1031","0","12701","5418"
