Commitments of Traders Historical Report for "EUR"
,,Non-Commercial Positions,,Commercial Positions,,Non-Reportable Positions,,Dealer Positions,,Asset Manager Positions,,Leveraged Funds Positions,,
Date,Open Interest,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,
"Jan 19, 2010","164501","34186","59468","80493","59772","48050","43489","63245","44441","20356","19358","15107","48961"
"Jan 12, 2010","161287","36186","54103","77041","65306","46227","40045","55686","51172","19510","18771","21776","41932"
"Jan 05, 2010","156155","37229","73017","75603","46052","42455","36218","56648","32532","21079","17002","21682","63783"
"Dec 29, 2009","144152","34132","67929","66911","41361","42210","33963","50982","28588","21498","16359","16752","60063"
"Dec 22, 2009","134600","40925","55252","45292","46838","47921","32048","31622","34339","20883","15891","22315","47303"
"Dec 15, 2009","132017","42987","59435","39669","40728","48690","31183","23321","30994","21915","18047","25933","46633"
"Dec 08, 2009","179294","52035","52546","76017","92315","45214","28405","55590","82451","20330","16411","32349","34573"
"Dec 01, 2009","175155","71123","48972","49443","94717","53954","30831","28568","89283","21221","16410","53616","28324"
"Nov 24, 2009","173834","70841","52374","53323","89903","49168","31055","31242","83872","21288","17043","54722","31596"
"Nov 17, 2009","172325","64268","52312","52687","83939","54985","35689","33528","75670","20640","18160","46307","34453"
"Nov 09, 2009","164192","67904","42731","43340","87461","52237","33289","24700","76071","20348","18076","49486","25590"
"Nov 03, 2009","161257","64023","41832","44743","86446","51617","32105","28239","76332","19861","18553","44419","24749"
"Oct 27, 2009","164798","67843","34974","40621","97333","55520","31677","26029","84823","19707","18420","47566","20661"
"Oct 20, 2009","170291","77829","41796","38176","94579","53834","33464","21101","84868","19671","18844","61589","24507"
"Oct 13, 2009","166326","79762","36395","30875","96922","55312","32632","11942","88173","19130","18962","63547","18841"
"Oct 06, 2009","170878","86229","35184","30059","105599","54234","29739","15538","97982","18723","19036","67184","17101"
"Sep 29, 2009","164913","77852","38086","32122","94246","54509","32151","18849","85938","21017","19233","55883","18719"
"Sep 22, 2009","162551","76545","38545","30609","91187","55024","32446","14477","85439","20385","19466","59390","17724"
"Sep 15, 2009","156349","74562","36790","22673","86212","58775","33008","8466","82645","19553","18992","58407","15827"
"Sep 08, 2009","149891","56543","38510","38907","79614","51653","28979","15261","60639","18571","18657","41471","24965"
"Sep 01, 2009","128047","42624","33607","38126","63345","46291","30089","17694","49454","18927","17321","29097","22154"
"Aug 25, 2009","128651","48251","30080","30702","69127","48580","28326","12949","50159","17534","17063","32583","22310"
"Aug 18, 2009","127640","38823","33091","36807","58205","51236","35570","21870","38015","16903","17748","22377","26675"
"Aug 11, 2009","130222","46396","29585","27364","63139","55898","36934","11311","50098","17383","18725","31829","17101"
"Aug 04, 2009","138237","61443","34337","22984","72454","52864","30500","8036","62227","17033","17902","46369","18954"
"Jul 28, 2009","136354","55671","35384","26861","65511","53322","34959","8032","53745","17131","19282","41816","20722"
"Jul 21, 2009","143414","66273","31501","24786","79766","51891","31683","8821","66300","18103","19030","49036","18667"
"Jul 14, 2009","116686","44406","30507","24948","54646","46899","31100","8936","38898","16236","20135","27218","18151"
"Jul 07, 2009","124035","49042","38730","26172","52119","48418","32783","14783","36650","17062","21143","27838","26034"
"Jun 30, 2009","114921","47701","30482","26203","51561","40632","32493","15028","37876","17149","21731","25941","16232"
"Jun 23, 2009","118077","48252","30829","26865","53808","42570","33050","17601","40147","15973","22687","29167","15897"
"Jun 16, 2009","106532","39854","27369","24479","48713","41869","30120","13432","37220","16190","19790","21079","14566"
"Jun 09, 2009","150683","49185","34161","56630","89250","42725","25129","33452","70886","18365","14871","33231","25014"
"Jun 02, 2009","151004","48585","41792","55089","77093","46473","31262","31363","61426","19648","18270","32713","23762"
"May 26, 2009","139357","47203","31619","44732","75899","46762","31179","30469","56405","15590","19393","27952","17528"
"May 19, 2009","125472","41754","29504","43028","65540","40129","29867","31708","49749","15389","19631","23142","15935"
"May 12, 2009","124499","41355","30940","40143","60005","42113","32666","30778","45401","14739","19512","18659","16685"
"May 05, 2009","110768","35025","31657","39419","47642","35846","30991","31798","33339","14202","18872","12971","17437"
"Apr 28, 2009","108592","30292","32365","43424","41730","34620","34241","36298","24474","13719","19728","10831","21193"
"Apr 21, 2009","106679","29708","28111","41574","46109","34763","31825","32538","26335","12899","19760","12767","19641"
"Apr 14, 2009","108304","32836","27261","38217","55083","36769","25478","28366","38568","13345","20247","17007","16058"
"Apr 07, 2009","113508","31596","27724","40545","58703","40923","26637","25582","42155","13213","21074","21126","16285"
"Mar 31, 2009","104404","31906","29641","31025","44789","40799","29300","23655","28388","11793","22830","16447","16361"
"Mar 24, 2009","112887","32680","38138","37912","44237","41703","29920","21983","29787","13177","23590","23099","22456"
"Mar 17, 2009","111077","33657","42696","37055","34864","39817","32969","27323","16682","11014","25397","20960","27809"
"Mar 10, 2009","180278","33930","44162","104740","99415","39689","34782","79898","46192","11419","49276","17583","33078"
"Mar 03, 2009","183858","34175","53606","110616","91184","38113","38114","87670","45560","11388","49296","15189","40939"
"Feb 24, 2009","166903","33201","43282","94813","87296","38022","35458","76527","45069","12709","50159","13614","29583"
"Feb 17, 2009","157952","32809","48246","85908","70830","38610","38251","64481","41946","12787","39367","15216","33365"
"Feb 10, 2009","152419","33943","43937","76264","69706","41057","37621","50512","41423","12839","38824","22785","26947"
"Feb 03, 2009","145456","35350","44402","70629","67183","38404","32798","49939","45701","13206","36686","19149","23849"
"Jan 27, 2009","134554","32077","39566","65248","61249","35933","32443","42999","45425","12966","30650","20159","19934"
"Jan 20, 2009","131714","27780","35360","61010","55952","41784","39262","41566","43466","12678","24655","14747","19736"
"Jan 13, 2009","117502","26970","36318","51117","51090","38066","28745","27046","44448","18477","18915","13656","19648"
"Jan 06, 2009","123878","33733","36108","47299","58793","41739","27870","18891","52083","24527","18018","20881","20562"
"Dec 30, 2008","120499","32529","35733","49384","56465","37506","27221","18952","48473","25457","20281","21011","19213"
"Dec 22, 2008","118546","30977","34622","49358","56185","36812","26340","19843","48814","24360","20233","18580","17933"
"Dec 16, 2008","119389","30798","37424","47746","50434","39851","30537","22989","41339","12224","21235","17723","20712"
"Dec 09, 2008","179318","29347","46015","90454","82700","55461","46547","43046","48708","8662","21353","22605","17639"
"Dec 02, 2008","173018","29631","49828","93058","73945","47946","46862","47798","44094","9590","19390","26188","21993"
"Nov 25, 2008","172366","27389","48867","89976","70266","52314","50546","47890","42158","9373","21043","22927","20163"
"Nov 18, 2008","165121","29073","46431","86779","63127","46716","53010","55137","29563","8647","20805","18216","25310"
"Nov 11, 2008","170226","25967","46588","92836","63077","48602","57740","57859","29915","8324","20403","18122","24540"
"Nov 04, 2008","169608","27825","49258","87091","60936","51779","56501","53213","30872","7780","28821","20968","22114"
"Oct 28, 2008","193760","25409","54461","99852","67164","65292","68928","60548","23910","7656","38776","21570","24732"
"Oct 21, 2008","184062","23536","54156","94815","61489","62975","65681","53717","24070","8426","33688","16547","26599"
"Oct 14, 2008","175810","24274","54374","102280","65951","46682","52911","50405","22530","11416","39817","16795","28892"
"Oct 07, 2008","179895","32058","50720","92353","70752","52490","55429","44847","22448","12199","40413","20761","27101"
"Sep 30, 2008","173238","27472","56404","91067","58098","49016","53053","52330","14594","12657","39214","13668","32573"
"Sep 23, 2008","152022","33266","64323","79367","48721","37331","36920","50698","16982","16729","39437","19754","39963"
"Sep 16, 2008","142148","35314","75968","68208","23682","33906","37778","47549","9608","15448","25718","14053","49777"
"Sep 09, 2008","182828","35890","72322","98579","62462","44059","43744","49461","31680","15108","25545","22725","39031"
"Sep 02, 2008","163458","37997","76620","81688","38194","40072","44943","55892","24963","16866","23494","24250","48558"
"Aug 26, 2008","154444","36026","69804","72360","34980","42730","46332","51062","22066","16035","23931","24555","39694"
"Aug 19, 2008","153468","39958","60322","55286","33789","54564","55697","38961","22531","15403","23455","26693","29979"
"Aug 12, 2008","146235","39822","59249","54139","35030","48122","47804","37921","24750","17287","23561","24646","29763"
"Aug 05, 2008","160311","55538","64985","59169","45026","42826","47522","44158","33249","17543","26255","36774","39650"
"Jul 29, 2008","149933","51585","67803","54512","35374","41308","44228","38347","25513","17466","26431","34272","39111"
"Jul 22, 2008","171505","70588","66517","52550","58424","45129","43326","32835","55030","18060","26414","57619","31646"
"Jul 15, 2008","183536","85052","62003","45934","78687","49185","39481","28870","71911","19973","26621","68593","29830"
"Jul 08, 2008","176211","81210","57203","44165","69916","47953","46209","30178","62439","19970","27170","60653","25314"
"Jul 01, 2008","179885","88162","60479","40013","73450","49453","43699","27304","63659","19554","26765","68891","28750"
"Jun 24, 2008","147275","57904","56472","38893","49378","48115","39062","31953","36988","18790","26317","38854","28967"
"Jun 17, 2008","132056","49514","58804","32128","27941","47791","42688","25537","18028","18452","25076","31970","31220"
"Jun 10, 2008","254812","57544","65084","148879","135196","36852","42995","106534","85937","19679","24420","38622","43631"
"Jun 03, 2008","230633","55845","70299","128849","105376","42470","51489","110694","82036","19594","24925","36133","48614"
"May 27, 2008","222241","64503","67893","108565","110485","45667","40357","93849","91708","20906","23833","40397","40895"
"May 20, 2008","212882","70240","63399","94653","104525","44508","41477","80876","82233","20160","23416","48111","43572"
"May 13, 2008","207346","55409","64908","106832","98679","42036","40690","93068","76693","19891","22903","34124","44653"
"May 06, 2008","204066","54383","66895","100580","91173","45475","42370","84952","70156","19480","22283","34565","48458"
"Apr 29, 2008","191308","48319","69634","95786","71281","44984","48174","81075","56895","21336","21467","28168","45777"
"Apr 22, 2008","178052","81612","62705","41337","63449","52003","48798","27559","47101","21306","20593","60272","40368"
"Apr 15, 2008","175248","77532","57439","47123","70124","47940","45032","31829","48929","20039","19837","59182","42160"
"Apr 08, 2008","174504","86826","57391","41475","72091","44050","42869","27763","52650","20673","19245","65643","43759"
"Apr 01, 2008","165921","80290","51218","36173","68641","47223","43827","23686","41025","20954","20582","59500","43804"
"Mar 25, 2008","163586","90956","48185","28157","74502","42837","39263","17377","40984","20707","20038","72228","49461"
"Mar 18, 2008","162474","78310","51789","34582","65588","47511","43026","26485","26039","20782","19553","54498","57359"
"Mar 11, 2008","245172","81646","52547","118602","151616","42679","38764","65639","66976","20396","18057","57051","56192"
"Mar 04, 2008","226280","73238","41228","99752","141064","50698","41396","67511","84963","19948","18066","54400","46974"
"Feb 26, 2008","217521","75598","43820","88983","128844","51093","43010","65422","84631","17642","19741","56943","40745"
"Feb 19, 2008","209143","60926","46196","101376","120377","45648","41377","80128","77395","19221","17553","41386","43320"
"Feb 12, 2008","207601","55016","44721","103545","118882","47015","41973","81263","76794","20296","17098","33149","43001"
"Feb 05, 2008","199494","60106","47542","86513","109379","50762","40460","57052","73746","19733","18202","44196","40567"
"Jan 29, 2008","187780","62078","39622","77332","111456","45963","34295","51214","72964","21467","17425","44621","40506"
"Jan 22, 2008","184289","65581","41836","63634","99499","53761","41641","45189","64704","21557","18412","42879","41425"
"Jan 15, 2008","177003","81812","36830","42254","102175","51636","36697","26674","73752","24943","18246","54267","36209"
"Jan 08, 2008","179512","85915","34013","41398","108936","50715","35079","27696","80622","23640","14757","60804","39143"
"Dec 31, 2007","166421","71697","35042","48525","93036","44951","37095","40799","67578","19886","14341","47563","37528"
"Dec 24, 2007","157379","68111","37470","44647","87263","43349","31374","35684","67159","18356","14376","48065","34141"
"Dec 18, 2007","150165","67396","36247","33923","78738","47518","33852","25281","65085","19226","14007","46533","26174"
"Dec 11, 2007","259477","91012","27638","110298","186059","50804","38417","60694","127865","26161","18594","60608","20836"
"Dec 04, 2007","236107","93659","24542","85243","167434","54378","41304","56040","123603","22896","20692","68060","18048"
"Nov 27, 2007","222881","91335","24779","75599","155245","54492","41402","55609","116243","23490","25922","63437","18378"
"Nov 20, 2007","227240","98548","28520","70157","154389","57102","42898","56656","112104","23856","27002","69460","32056"
"Nov 13, 2007","219866","98821","29392","63973","149796","55209","38815","52712","112023","24200","23872","67075","29570"
"Nov 06, 2007","217765","109002","32954","48039","144656","58947","38378","32864","113465","24237","24931","81008","28136"
"Oct 30, 2007","199482","100809","31961","41037","128135","55865","37615","26657","100817","25377","23945","70718","23170"
"Oct 23, 2007","195913","100683","31667","39483","124130","54037","38406","24225","94850","24931","23661","72610","24082"
"Oct 16, 2007","208345","116748","30144","32931","141380","56755","34910","18641","113634","25459","23515","85511","21735"
"Oct 09, 2007","204193","117894","30728","26551","136226","58003","35494","10799","112869","24772","22132","88321","16924"
"Oct 02, 2007","214561","132323","37883","24276","137838","56469","37347","9814","121967","24821","21222","103706","22405"
"Sep 25, 2007","209652","122295","38847","29894","131573","55655","37424","16890","114685","24940","21091","88631","23076"
"Sep 18, 2007","203437","123169","37120","25057","136525","53891","28472","11505","130926","25028","20514","95224","13531"
"Sep 11, 2007","235169","86476","28262","93096","173688","53168","30790","61997","136110","25212","19481","58787","17642"
"Sep 04, 2007","221662","78483","31838","91240","155853","48761","30793","76786","133960","24839","18944","50636","20161"
"Aug 28, 2007","221098","74495","31669","98326","152882","43192","31462","85514","128439","24127","19111","45442","20754"
"Aug 21, 2007","216026","74037","35574","88533","147372","47958","27582","75512","125638","24463","17991","44309","21312"
"Aug 14, 2007","218546","90832","26158","71894","158307","51739","30000","58419","136161","24892","19655","61978","13323"
"Aug 07, 2007","227532","111634","32605","53782","161026","59514","31299","41563","137567","24175","19542","82984","21788"
"Jul 31, 2007","214527","104189","25736","49491","154719","58845","32070","39836","131574","24226","20179","73550","13283"
"Jul 24, 2007","225781","126890","30475","31658","162016","65218","31275","19897","146352","24655","20916","95278","10397"
"Jul 17, 2007","221237","123364","24179","31096","163661","64722","31342","18908","144741","26414","20090","91494","10713"
"Jul 10, 2007","223674","129843","26947","27319","157712","64951","37454","18567","133939","27957","19909","93516","18151"
"Jul 03, 2007","195000","101643","25119","29601","136922","62426","31629","23361","117437","27611","17323","67570","17195"
"Jun 26, 2007","183893","92876","25443","38856","125552","51473","32210","31712","99640","28383","15651","58624","22143"
"Jun 19, 2007","183775","85173","38832","47546","113147","50130","30870","42331","90337","28810","16176","51998","31803"
"Jun 12, 2007","227892","93562","42924","71199","140403","60186","41620","42410","92571","30020","17739","55536","34942"
"Jun 05, 2007","214948","119341","34376","33497","136957","59381","40886","24388","117006","31279","18400","81534","19823"
"May 29, 2007","213871","124206","29887","30545","146256","56153","34761","22226","126941","30718","18763","87434","18099"
"May 22, 2007","218897","126860","31573","35859","145736","53046","38456","24300","123418","30417","18707","90284","21496"
"May 15, 2007","236773","146922","27384","28486","170028","58771","36767","15451","146857","29014","18672","112640","19139"
"May 08, 2007","223364","130342","25072","30399","160424","60551","35796","14975","136753","29348","17948","96771","16830"
"May 01, 2007","235249","135399","28711","31403","166590","67391","38892","13622","148257","29074","17842","101484","15739"
"Apr 24, 2007","232312","137322","26040","26774","166155","67364","39265","13913","146600","26217","16617","103806","18369"
"Apr 17, 2007","217447","129044","22274","22960","158914","64702","35518","14808","144378","24546","16095","93752","12723"
"Apr 10, 2007","212087","126947","22553","22579","152751","61695","35917","14408","139714","23721","16081","94986","10360"
"Apr 03, 2007","198368","118379","23301","18325","143338","61004","31069","15047","133618","21884","14089","86207","10320"
"Mar 27, 2007","192918","116347","22606","19438","138232","56479","31426","17305","123473","21354","14441","81280","12474"
"Mar 20, 2007","182591","106188","18232","18674","135405","57108","28333","18587","124051","21388","15684","72699","7062"
"Mar 13, 2007","216699","113009","16854","44465","167858","56911","29673","33003","133661","21951","13614","71773","8119"
"Mar 06, 2007","201319","107164","18485","36846","152682","54986","27829","39705","135997","21562","14269","66258","10419"
"Feb 27, 2007","221471","123508","20910","33476","165096","61749","32727","34300","154035","22824","12190","82058","12322"
"Feb 20, 2007","202370","117811","18485","27304","150840","55060","30850","31706","141691","23451","11783","73637","10136"
"Feb 13, 2007","187086","105371","21576","26385","132507","53662","31335","31170","121569","22484","11690","64685","15011"
"Feb 06, 2007","182666","74223","28893","51936","117568","54569","34267","54127","107886","23095","10499","36900","18984"
"Jan 30, 2007","174218","85505","22926","34053","112355","53135","37412","35253","103255","24310","9489","47316","14363"
"Jan 23, 2007","169518","77516","16506","34954","115543","55255","35676","30043","101383","24846","8935","41113","10734"
"Jan 16, 2007","164594","67482","13940","31321","108505","63758","40116","25869","97534","24147","7145","34131","9659"
"Jan 09, 2007","183293","93415","18243","28061","132400","60487","31320","27982","125844","23768","7399","57696","10102"
"Jan 03, 2007","189612","98245","20789","26506","136076","63713","31599","24784","128658","23001","8283","64339","11520"
"Dec 26, 2006","186755","100959","20989","22399","138364","61609","25614","20597","135572","21622","8318","70848","10888"
"Dec 19, 2006","194079","110993","19023","19007","144006","62558","29529","20276","140555","21012","8960","78431","8431"
"Dec 12, 2006","230245","112188","15505","46473","175717","65695","33134","25589","151515","20139","5580","82572","7682"
"Dec 05, 2006","223733","115201","16936","34887","163201","67280","37231","23504","144787","23037","2678","80295","13077"
"Nov 28, 2006","207573","107372","17778","33719","142555","61446","42204","23290","133157","24985","2212","72313","11785"
"Nov 21, 2006","178692","84717","19411","35293","125408","55522","30713","25082","119384","21351","3721","58168","8740"
"Nov 14, 2006","170609","81912","21437","30625","114891","54825","31034","19295","110144","21625","4012","56684","9314"
"Nov 07, 2006","178237","96738","27813","25137","119259","53018","27821","15728","114291","21878","4223","68434","13554"
"Oct 31, 2006","162230","84563","24515","24644","102923","49545","31314","13380","94586","23176","4978","55998","14863"
"Oct 24, 2006","158034","70934","43783","38127","70020","46089","41347","31091","63290","23359","5381","41209","37360"
"Oct 17, 2006","154610","69850","43258","32824","67746","49391","41061","26200","63574","22357","4884","41452","34619"
"Oct 10, 2006","150795","69105","32577","27412","77236","51464","38168","18688","65752","20812","5942","41815","28722"
"Oct 03, 2006","142202","76049","19832","18656","90524","46148","30497","10652","81980","19735","6666","50567","13037"
"Sep 26, 2006","136955","67422","17480","19561","89145","49154","29512","11706","80847","19876","7662","43390","11950"
"Sep 19, 2006","131398","69197","18083","15429","79941","45551","32153","9961","69297","18995","9551","46743","13340"
"Sep 12, 2006","168483","79626","12909","34073","118677","52744","34857","13545","93994","18597","10035","61227","10696"
"Sep 05, 2006","171026","86223","11207","25562","129665","56478","27391","14861","108061","18141","9398","59319","9214"
"Aug 29, 2006","170168","88423","8786","25123","129589","54968","30139","13992","107769","17396","10347","63077","7535"
"Aug 22, 2006","175943","89994","8524","27222","139078","57928","27542","11753","116692","17037","11437","68246","6883"
"Aug 15, 2006","178761","99050","8846","25418","143147","53607","26082","12992","123008","20271","11443","73151","6576"
"Aug 08, 2006","177763","101133","9025","22548","144363","53545","23838","12788","124551","20124","12104","74394","6944"
"Aug 01, 2006","157856","85072","11643","20935","118798","51204","26770","10778","99667","20602","11964","59548","8527"
"Jul 25, 2006","146454","66687","16386","30207","100022","48873","29359","13635","77956","21684","11973","46022","13658"
"Jul 18, 2006","152795","67816","16122","29176","101106","55354","35118","11730","83926","20735","11973","50192","10830"
"Jul 11, 2006","168069","92291","14396","19781","128562","55720","24834","10315","109144","19496","13091","69298","10862"
"Jul 03, 2006","162104","87088","18543","21368","114031","53130","29012","11627","98048","19703","14517","64455","11561"
"Jun 27, 2006","148166","77942","13272","18274","106720","51554","27778","15291","86509","19283","14770","51142","11361"
"Jun 20, 2006","132604","66017","13527","17807","94376","48399","24320","15361","75088","20116","14822","37815","12996"
"Jun 13, 2006","202394","72732","10886","64770","152800","63519","37335","34588","110005","20872","17391","49945","7623"

